DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,FORMA DE CONTRATACIÓN,TOTAL GIRO ENERO2024,OBSERVACIÓN
70742,SUCRE,SINCE,CCF033,COMFASUCRE,823000624,ESE HOSPITAL LOCAL NUESTRA SEÑORA DEL SOCORRO DE SINCE,Capitacion,37329368,
70742,SUCRE,SINCE,CCF055,CAJACOPI,823000624,ESE HOSPITAL LOCAL NUESTRA SEÑORA DEL SOCORRO DE SINCE,Capitacion,78705253,
70742,SUCRE,SINCE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,5116792,
70742,SUCRE,SINCE,EPSS41,NUEVA EPSS,823000624,ESE HOSPITAL LOCAL NUESTRA SEÑORA DEL SOCORRO DE SINCE,Capitacion,116544668,
70742,SUCRE,SINCE,ESS207,MUTUAL SER,823000624,ESE HOSPITAL LOCAL NUESTRA SEÑORA DEL SOCORRO DE SINCE,Capitacion,239437801,
70771,SUCRE,SUCRE,CCF033,COMFASUCRE,823000281,HOSPITAL LOCAL SANTA CATALINA DE SENA DE SUCRE-SUCRE E.S.E.,Capitacion,30293197,
70771,SUCRE,SUCRE,CCF033,COMFASUCRE,900560386,MANOS UNIDAS PARA EL FUTURO IPS S.A.S,Capitacion,3184650,
70771,SUCRE,SUCRE,CCF055,CAJACOPI,823000281,HOSPITAL LOCAL SANTA CATALINA DE SENA DE SUCRE-SUCRE E.S.E.,Capitacion,31733454,
70771,SUCRE,SUCRE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1464603,
70771,SUCRE,SUCRE,CCF055,CAJACOPI,900423885,IPS VIDA Y SALUD SAS,Capitacion,3236940,
70771,SUCRE,SUCRE,ESS024,COOSALUD,823000281,HOSPITAL LOCAL SANTA CATALINA DE SENA DE SUCRE-SUCRE E.S.E.,Capitacion,119317330,
70771,SUCRE,SUCRE,ESS207,MUTUAL SER,823000281,HOSPITAL LOCAL SANTA CATALINA DE SENA DE SUCRE-SUCRE E.S.E.,Capitacion,42214994,
70820,SUCRE,TOLU,CCF033,COMFASUCRE,900119472,IPS TOLUSALUD LTDA,Capitacion,21844800,
70820,SUCRE,TOLU,CCF033,COMFASUCRE,900208676,ESE HOSPITAL SANTIAGO DE TOLU,Capitacion,46928348,
70820,SUCRE,TOLU,CCF055,CAJACOPI,900208676,ESE HOSPITAL SANTIAGO DE TOLU,Capitacion,38828993,
70820,SUCRE,TOLU,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,2938035,
70820,SUCRE,TOLU,CCF055,CAJACOPI,900423885,IPS VIDA Y SALUD SAS,Capitacion,6337170,
70820,SUCRE,TOLU,EPSS41,NUEVA EPSS,900208676,ESE HOSPITAL SANTIAGO DE TOLU,Capitacion,66333189,
70820,SUCRE,TOLU,ESS024,COOSALUD,900208676,ESE HOSPITAL SANTIAGO DE TOLU,Capitacion,18961065,
70820,SUCRE,TOLU,ESS207,MUTUAL SER,900119472,IPS TOLUSALUD LTDA,Capitacion,102208176,
70820,SUCRE,TOLU,ESS207,MUTUAL SER,900208676,ESE HOSPITAL SANTIAGO DE TOLU,Capitacion,126999738,
70823,SUCRE,TOLUVIEJO,CCF033,COMFASUCRE,823000696,CENTRO DE SALUD SAN JOSE DE TOLUVIEJO E.S.E,Capitacion,31447987,
70823,SUCRE,TOLUVIEJO,CCF055,CAJACOPI,823000696,CENTRO DE SALUD SAN JOSE DE TOLUVIEJO E.S.E,Capitacion,25985887,
70823,SUCRE,TOLUVIEJO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,2172871,
70823,SUCRE,TOLUVIEJO,EPSS41,NUEVA EPSS,823000696,CENTRO DE SALUD SAN JOSE DE TOLUVIEJO E.S.E,Capitacion,31633314,
70823,SUCRE,TOLUVIEJO,ESS024,COOSALUD,823000696,CENTRO DE SALUD SAN JOSE DE TOLUVIEJO E.S.E,Capitacion,4872030,
70823,SUCRE,TOLUVIEJO,ESS207,MUTUAL SER,823000696,CENTRO DE SALUD SAN JOSE DE TOLUVIEJO E.S.E,Capitacion,170784192,
70823,SUCRE,TOLUVIEJO,ESS207,MUTUAL SER,900540141,FUNDACIÓN SEMBRANDO FUTURO - SEMFU,Capitacion,4988499,
70823,SUCRE,TOLUVIEJO,ESS207,MUTUAL SER,901027250,ORGANIZACION BON SALUTIS S.A.S.,Capitacion,9307014,
73001,TOLIMA,IBAGUE,EPSI06,PIJAOS ,809003590,UNIDAD DE SALUD DE IBAGUE EMPRESA SOCIAL DEL ESTADO,Capitacion,29500276,
73001,TOLIMA,IBAGUE,EPSI06,PIJAOS ,809009550,THE WALA IPS INDIGENA PUBLICA,Capitacion,197260745,
73001,TOLIMA,IBAGUE,EPSI06,PIJAOS ,900269973,LABORATORIO BIOANALISIS SAS,Capitacion,29705117,
73001,TOLIMA,IBAGUE,EPSI06,PIJAOS ,900580962,DISFARMA G.C. S.A.S.,Capitacion,61373498,
73001,TOLIMA,IBAGUE,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,Capitacion,1160552197,
73001,TOLIMA,IBAGUE,EPSS37,LA NUEVA EPS S.A.,809003590,UNIDAD DE SALUD DE IBAGUE EMPRESA SOCIAL DEL ESTADO,Capitacion,85400652,
73001,TOLIMA,IBAGUE,EPSS41,NUEVA EPSS,809003590,UNIDAD DE SALUD DE IBAGUE EMPRESA SOCIAL DEL ESTADO,Capitacion,1628475184,
73030,TOLIMA,AMBALEMA,EPSS37,LA NUEVA EPS S.A.,890702408,HOSPITAL SAN ANTONIO E.S.E DE AMBALEMA,Capitacion,1666572,
73030,TOLIMA,AMBALEMA,EPSS41,NUEVA EPSS,890702408,HOSPITAL SAN ANTONIO E.S.E DE AMBALEMA,Capitacion,16748185,
73043,TOLIMA,ANZOATEGUI,EPSS37,LA NUEVA EPS S.A.,800163519,HOSPITAL SAN JUAN DE DIOS EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE ANZOATEGUI,Capitacion,2081433,
73043,TOLIMA,ANZOATEGUI,EPSS41,NUEVA EPSS,800163519,HOSPITAL SAN JUAN DE DIOS EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE ANZOATEGUI,Capitacion,30191969,
73148,TOLIMA,CARMEN DE APICALA,EPSS37,LA NUEVA EPS S.A.,890702241,HOSPITAL NUESTRA SEÑORA DEL CARMEN EMPRESA SOCIAL DEL ESTADO,Capitacion,1739794,
73148,TOLIMA,CARMEN DE APICALA,EPSS41,NUEVA EPSS,890702241,HOSPITAL NUESTRA SEÑORA DEL CARMEN EMPRESA SOCIAL DEL ESTADO,Capitacion,45571951,
73152,TOLIMA,CASABIANCA,EPSS37,LA NUEVA EPS S.A.,800031724,E.S.E. HOSPITAL SANTO DOMINGO,Capitacion,1081236,
73152,TOLIMA,CASABIANCA,EPSS41,NUEVA EPSS,800031724,E.S.E. HOSPITAL SANTO DOMINGO,Capitacion,22463610,
73168,TOLIMA,CHAPARRAL,EPSI06,PIJAOS ,809009550,THE WALA IPS INDIGENA PUBLICA,Capitacion,112133405,
73168,TOLIMA,CHAPARRAL,EPSI06,PIJAOS ,900580962,DISFARMA G.C. S.A.S.,Capitacion,38171432,
73168,TOLIMA,CHAPARRAL,EPSS37,LA NUEVA EPS S.A.,890701459,E.S.E. HOSPITAL SAN JUAN BAUTISTA,Capitacion,55583932,
73168,TOLIMA,CHAPARRAL,EPSS41,NUEVA EPSS,890701459,E.S.E. HOSPITAL SAN JUAN BAUTISTA,Capitacion,432059779,
73200,TOLIMA,COELLO,EPSS37,LA NUEVA EPS S.A.,809002097,HOSPITAL NUESTRA SEÑORA DEL ROSARIO DE CHIQUINQUIRA DEL MUNICIPIO DE COELLO TOLIMA E.S.E,Capitacion,1423800,
73200,TOLIMA,COELLO,EPSS41,NUEVA EPSS,809002097,HOSPITAL NUESTRA SEÑORA DEL ROSARIO DE CHIQUINQUIRA DEL MUNICIPIO DE COELLO TOLIMA E.S.E,Capitacion,58294440,
73217,TOLIMA,COYAIMA,EPSI06,PIJAOS ,809009550,THE WALA IPS INDIGENA PUBLICA,Capitacion,191742101,
73217,TOLIMA,COYAIMA,EPSI06,PIJAOS ,900580962,DISFARMA G.C. S.A.S.,Capitacion,55892773,
73236,TOLIMA,DOLORES,EPSS37,LA NUEVA EPS S.A.,890700568,HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO,Capitacion,1798069,
73236,TOLIMA,DOLORES,EPSS41,NUEVA EPSS,890700568,HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO,Capitacion,65093977,
73268,TOLIMA,ESPINAL,EPSS37,LA NUEVA EPS S.A.,890701033,E.S.E. HOSPITAL SAN RAFAEL DE EL ESPINAL EMPRESA SOCIAL DEL ESTADO,Capitacion,20863644,
73268,TOLIMA,ESPINAL,EPSS41,NUEVA EPSS,890701033,E.S.E. HOSPITAL SAN RAFAEL DE EL ESPINAL EMPRESA SOCIAL DEL ESTADO,Capitacion,427059220,
73270,TOLIMA,FALAN,EPSS37,LA NUEVA EPS S.A.,800193490,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA NIVEL I DEL MUNICIPIO DE FALAN,Capitacion,2315196,
73270,TOLIMA,FALAN,EPSS41,NUEVA EPSS,800193490,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA NIVEL I DEL MUNICIPIO DE FALAN,Capitacion,43345614,
73275,TOLIMA,FLANDES,EPSS41,NUEVA EPSS,809003128,HOSPITAL NUESTRA SEÑORA DE FATIMA E.S.E,Capitacion,76583172,
73283,TOLIMA,FRESNO,EPSS37,LA NUEVA EPS S.A.,890700901,HOSPITAL SAN VICENTE DE PAUL EMPRESA SOCIAL DEL ESTADO,Capitacion,9277004,
73283,TOLIMA,FRESNO,EPSS41,NUEVA EPSS,890700901,HOSPITAL SAN VICENTE DE PAUL EMPRESA SOCIAL DEL ESTADO,Capitacion,196742154,
73319,TOLIMA,GUAMO,EPSS37,LA NUEVA EPS S.A.,890701715,E.S.E. HOSPITAL SAN ANTONIO,Capitacion,5294520,
73319,TOLIMA,GUAMO,EPSS41,NUEVA EPSS,890701715,E.S.E. HOSPITAL SAN ANTONIO,Capitacion,145677836,
73347,TOLIMA,HERVEO,EPSS37,LA NUEVA EPS S.A.,890700907,HOSPITAL SAN ANTONIO E.S.E.,Capitacion,1566872,
73347,TOLIMA,HERVEO,EPSS41,NUEVA EPSS,890700907,HOSPITAL SAN ANTONIO E.S.E.,Capitacion,49689160,
73352,TOLIMA,ICONONZO,EPSS37,LA NUEVA EPS S.A.,890702190,HOSPITAL SUMAPAZ E.S.E.,Capitacion,2410629,
73352,TOLIMA,ICONONZO,EPSS41,NUEVA EPSS,890702190,HOSPITAL SUMAPAZ E.S.E.,Capitacion,52308516,
73443,TOLIMA,MARIQUITA,EPSS37,LA NUEVA EPS S.A.,890706067,HOSPITAL SAN JOSÉ,Capitacion,15063360,
73443,TOLIMA,MARIQUITA,EPSS41,NUEVA EPSS,890706067,HOSPITAL SAN JOSÉ,Capitacion,230662528,
73449,TOLIMA,MELGAR,EPSS37,LA NUEVA EPS S.A.,890702369,E.S.E. CENTRAL DE URGENCIAS LOUIS PASTEUR,Capitacion,15732343,
73449,TOLIMA,MELGAR,EPSS41,NUEVA EPSS,890702369,E.S.E. CENTRAL DE URGENCIAS LOUIS PASTEUR,Capitacion,130903880,
73461,TOLIMA,MURILLO,EPSS37,LA NUEVA EPS S.A.,809001159,HOSPITAL RAMON MARIA ARANA ESE,Capitacion,1036938,
73461,TOLIMA,MURILLO,EPSS41,NUEVA EPSS,809001159,HOSPITAL RAMON MARIA ARANA ESE,Capitacion,45159708,
73483,TOLIMA,NATAGAIMA,EPSI06,PIJAOS ,800182136,HOSPITAL SAN ANTONIO E.S.E. DE NATAGAIMA TOLIMA,Capitacion,44249530,
73483,TOLIMA,NATAGAIMA,EPSI06,PIJAOS ,809009550,THE WALA IPS INDIGENA PUBLICA,Capitacion,252754945,
73483,TOLIMA,NATAGAIMA,EPSI06,PIJAOS ,900580962,DISFARMA G.C. S.A.S.,Capitacion,39076293,
73483,TOLIMA,NATAGAIMA,EPSS37,LA NUEVA EPS S.A.,800182136,HOSPITAL SAN ANTONIO E.S.E. DE NATAGAIMA TOLIMA,Capitacion,2351321,
73483,TOLIMA,NATAGAIMA,EPSS41,NUEVA EPSS,800182136,HOSPITAL SAN ANTONIO E.S.E. DE NATAGAIMA TOLIMA,Capitacion,36317042,
73504,TOLIMA,ORTEGA,EPSI06,PIJAOS ,809009550,THE WALA IPS INDIGENA PUBLICA,Capitacion,215150240,
73504,TOLIMA,ORTEGA,EPSI06,PIJAOS ,890700967,HOSPITAL SAN JOSE DE ORTEGA,Capitacion,28457936,
73504,TOLIMA,ORTEGA,EPSI06,PIJAOS ,900580962,DISFARMA G.C. S.A.S.,Capitacion,48855323,
73504,TOLIMA,ORTEGA,EPSS37,LA NUEVA EPS S.A.,890700967,HOSPITAL SAN JOSE DE ORTEGA,Capitacion,3612504,
73504,TOLIMA,ORTEGA,EPSS41,NUEVA EPSS,890700967,HOSPITAL SAN JOSE DE ORTEGA,Capitacion,124846418,
73520,TOLIMA,PALOCABILDO,EPSS37,LA NUEVA EPS S.A.,809004280,HOSPITAL RICARDO ACOSTA NIVEL I EMPRESA SOCIAL DEL ESTADO,Capitacion,2700465,
73520,TOLIMA,PALOCABILDO,EPSS41,NUEVA EPSS,809004280,HOSPITAL RICARDO ACOSTA NIVEL I EMPRESA SOCIAL DEL ESTADO,Capitacion,66457785,
73555,TOLIMA,PLANADAS,EPSI06,PIJAOS ,890704555,HOSPITAL CENTRO E.S.E. DE PLANADAS,Capitacion,113529598,
73555,TOLIMA,PLANADAS,EPSS37,LA NUEVA EPS S.A.,890704555,HOSPITAL CENTRO E.S.E. DE PLANADAS,Capitacion,8654400,
73555,TOLIMA,PLANADAS,EPSS41,NUEVA EPSS,890704555,HOSPITAL CENTRO E.S.E. DE PLANADAS,Capitacion,423827604,
73555,TOLIMA,PLANADAS,ESS024,COOSALUD,890704555,HOSPITAL CENTRO E.S.E. DE PLANADAS,Capitacion,37856105,
73563,TOLIMA,PRADO,EPSI06,PIJAOS ,900580962,DISFARMA G.C. S.A.S.,Capitacion,4913100,
73563,TOLIMA,PRADO,EPSS37,LA NUEVA EPS S.A.,890701490,E.S.E. HOSPITAL SAN VICENTE DE PAUL,Capitacion,2801182,
73563,TOLIMA,PRADO,EPSS41,NUEVA EPSS,890701490,E.S.E. HOSPITAL SAN VICENTE DE PAUL,Capitacion,27674969,
73585,TOLIMA,PURIFICACION,EPSI06,PIJAOS ,900580962,DISFARMA G.C. S.A.S.,Capitacion,8318703,
73585,TOLIMA,PURIFICACION,EPSS37,LA NUEVA EPS S.A.,890701353,NUEVO HOSPITAL LA CANDELARIA,Capitacion,39539899,
73585,TOLIMA,PURIFICACION,EPSS41,NUEVA EPSS,890701353,NUEVO HOSPITAL LA CANDELARIA,Capitacion,152668164,
73616,TOLIMA,RIOBLANCO,EPSI06,PIJAOS ,890700694,HOSPITAL MARIA INMACULADA E.S.E,Capitacion,93279269,
73616,TOLIMA,RIOBLANCO,EPSS37,LA NUEVA EPS S.A.,890700694,HOSPITAL MARIA INMACULADA E.S.E,Capitacion,4579614,
73616,TOLIMA,RIOBLANCO,EPSS41,NUEVA EPSS,890700694,HOSPITAL MARIA INMACULADA E.S.E,Capitacion,104078578,
73622,TOLIMA,RONCESVALLES,EPSS37,LA NUEVA EPS S.A.,890701435,HOSPITAL SANTA LUCIA EMPRESA SOCIAL DEL ESTADO,Capitacion,2216074,
73622,TOLIMA,RONCESVALLES,EPSS41,NUEVA EPSS,890701435,HOSPITAL SANTA LUCIA EMPRESA SOCIAL DEL ESTADO,Capitacion,46582780,
73624,TOLIMA,ROVIRA,EPSS37,LA NUEVA EPS S.A.,809005719,HOSPITAL SAN VICENTE E.S.E,Capitacion,6483048,
73624,TOLIMA,ROVIRA,EPSS41,NUEVA EPSS,809005719,HOSPITAL SAN VICENTE E.S.E,Capitacion,205100064,
73671,TOLIMA,SALDAÑA,EPSI06,PIJAOS ,890701353,NUEVO HOSPITAL LA CANDELARIA,Capitacion,33662998,
73671,TOLIMA,SALDAÑA,EPSI06,PIJAOS ,900580962,DISFARMA G.C. S.A.S.,Capitacion,7498933,
73671,TOLIMA,SALDAÑA,EPSS37,LA NUEVA EPS S.A.,890701300,HOSPITAL SAN CARLOS ESE SALDAÑA TOLIMA,Capitacion,5309778,
73671,TOLIMA,SALDAÑA,EPSS41,NUEVA EPSS,890701300,HOSPITAL SAN CARLOS ESE SALDAÑA TOLIMA,Capitacion,118396752,
73675,TOLIMA,SAN ANTONIO,EPSI06,PIJAOS ,809009550,THE WALA IPS INDIGENA PUBLICA,Capitacion,81469456,
73675,TOLIMA,SAN ANTONIO,EPSI06,PIJAOS ,890701922,HOSPITAL LA MISERICORDIA E.S.E,Capitacion,11021953,
73675,TOLIMA,SAN ANTONIO,EPSI06,PIJAOS ,900580962,DISFARMA G.C. S.A.S.,Capitacion,16671680,
73675,TOLIMA,SAN ANTONIO,EPSS37,LA NUEVA EPS S.A.,890701922,HOSPITAL LA MISERICORDIA E.S.E,Capitacion,2875635,
73675,TOLIMA,SAN ANTONIO,EPSS41,NUEVA EPSS,890701922,HOSPITAL LA MISERICORDIA E.S.E,Capitacion,63433125,
73678,TOLIMA,SAN LUIS,EPSS37,LA NUEVA EPS S.A.,809001086,HOSPITAL SERAFIN MONTAÑA CUELLAR ESE,Capitacion,3128300,
73678,TOLIMA,SAN LUIS,EPSS41,NUEVA EPSS,809001086,HOSPITAL SERAFIN MONTAÑA CUELLAR ESE,Capitacion,118732392,
73686,TOLIMA,SANTA ISABEL,EPSS37,LA NUEVA EPS S.A.,890701543,HOSPITAL CARLOS TORRENTE LLANO EMPRESA SOCIAL DEL ESTADO,Capitacion,1945800,
73686,TOLIMA,SANTA ISABEL,EPSS41,NUEVA EPSS,890701543,HOSPITAL CARLOS TORRENTE LLANO EMPRESA SOCIAL DEL ESTADO,Capitacion,67005900,
73770,TOLIMA,SUAREZ,EPSS41,NUEVA EPSS,809005452,HOSPITAL SANTA ROSA DE LIMA E. S. E.,Capitacion,30922338,
73861,TOLIMA,VENADILLO,EPSS37,LA NUEVA EPS S.A.,890701010,HOSPITAL SANTA BARBARA E.S.E. DE VENADILLO,Capitacion,2626716,
73861,TOLIMA,VENADILLO,EPSS41,NUEVA EPSS,890701010,HOSPITAL SANTA BARBARA E.S.E. DE VENADILLO,Capitacion,103033860,
73870,TOLIMA,VILLA HERMOSA,EPSS37,LA NUEVA EPS S.A.,890704505,HOSPITAL ISMAEL PERDOMO EMPRESA SOCIAL DEL ESTADO,Capitacion,1748138,
73870,TOLIMA,VILLA HERMOSA,EPSS41,NUEVA EPSS,890704505,HOSPITAL ISMAEL PERDOMO EMPRESA SOCIAL DEL ESTADO,Capitacion,49006790,
73873,TOLIMA,VILLARRICA,EPSS37,LA NUEVA EPS S.A.,890702476,HOSPITAL LA MILAGROSA EMPRESA SOCIAL DEL ESTADO,Capitacion,1030862,
73873,TOLIMA,VILLARRICA,EPSS41,NUEVA EPSS,890702476,HOSPITAL LA MILAGROSA EMPRESA SOCIAL DEL ESTADO,Capitacion,53457558,
76001,VALLE,SANTIAGO DE CALI,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,Capitacion,531955926,
76001,VALLE,SANTIAGO DE CALI,EPSS02,SALUD TOTAL,805016006,"AMIGOS DE LA SALUD, AMISALUD SAS",Capitacion,17904302,
76001,VALLE,SANTIAGO DE CALI,EPSS02,SALUD TOTAL,900710318,SUMEDICA IPS S.A.S,Capitacion,14690470,
76001,VALLE,SANTIAGO DE CALI,EPSS10,EPS SURA,900363673,CHRISTUS SINERGIA SERVICIOS AMBULATORIOS S.A.S.,Capitacion,49709700,
76001,VALLE,SANTIAGO DE CALI,EPSS12,COMFENALCO VALLE E.P.S.,900098550,OFFIMEDICAS S.A.,Capitacion,399999999,
76001,VALLE,SANTIAGO DE CALI,EPSS12,COMFENALCO VALLE E.P.S.,900196862,SOPORTE VITAL CALI S.A.S.,Capitacion,14533217,
76001,VALLE,SANTIAGO DE CALI,EPSS12,COMFENALCO VALLE E.P.S.,901158187,CLINICA NUEVA DE CALI SAS,Capitacion,1498467130,
76001,VALLE,SANTIAGO DE CALI,EPSS37,LA NUEVA EPS S.A.,805027261,E.S.E. RED DE SALUD DEL CENTRO EMPRESA SOCIAL DEL ESTADO HOSPITAL PRIMITIVO IGLESIAS,Capitacion,75420720,
76001,VALLE,SANTIAGO DE CALI,EPSS37,LA NUEVA EPS S.A.,805027287,E.S.E. RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO HOSPITAL JOAQUIN PAZ BORRERO,Capitacion,65384928,
76001,VALLE,SANTIAGO DE CALI,EPSS37,LA NUEVA EPS S.A.,805027289,E.S.E. RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO HOSPITAL CAÑAVERALEJO,Capitacion,100241544,
76001,VALLE,SANTIAGO DE CALI,EPSS37,LA NUEVA EPS S.A.,835000972,HOSPITAL LUIS ABLANQUE DE LA PLATA EMPRESA SOCIAL DEL ESTADO,Capitacion,93760200,
76001,VALLE,SANTIAGO DE CALI,EPSS41,NUEVA EPSS,805027261,E.S.E. RED DE SALUD DEL CENTRO EMPRESA SOCIAL DEL ESTADO HOSPITAL PRIMITIVO IGLESIAS,Capitacion,110728296,
76001,VALLE,SANTIAGO DE CALI,EPSS41,NUEVA EPSS,805027287,E.S.E. RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO HOSPITAL JOAQUIN PAZ BORRERO,Capitacion,111617316,
76001,VALLE,SANTIAGO DE CALI,EPSS41,NUEVA EPSS,805027289,E.S.E. RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO HOSPITAL CAÑAVERALEJO,Capitacion,140186472,
76001,VALLE,SANTIAGO DE CALI,EPSS41,NUEVA EPSS,835000972,HOSPITAL LUIS ABLANQUE DE LA PLATA EMPRESA SOCIAL DEL ESTADO,Capitacion,80227800,
76001,VALLE,SANTIAGO DE CALI,ESS024,COOSALUD,805027261,E.S.E. RED DE SALUD DEL CENTRO EMPRESA SOCIAL DEL ESTADO HOSPITAL PRIMITIVO IGLESIAS,Capitacion,1056031449,
76001,VALLE,SANTIAGO DE CALI,ESS024,COOSALUD,805027287,E.S.E. RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO HOSPITAL JOAQUIN PAZ BORRERO,Capitacion,661077832,
76001,VALLE,SANTIAGO DE CALI,ESS024,COOSALUD,805027289,E.S.E. RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO HOSPITAL CAÑAVERALEJO,Capitacion,1317235263,
76001,VALLE,SANTIAGO DE CALI,ESS024,COOSALUD,805027337,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,Capitacion,1637885158,
76001,VALLE,SANTIAGO DE CALI,ESS024,COOSALUD,805027338,E.S.E. HOSPITAL CARLOS CARMONA MONTOYA IPS,Capitacion,235704007,
76020,VALLE,ALCALA,EPSS37,LA NUEVA EPS S.A.,891900438,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL,Capitacion,32395500,
76020,VALLE,ALCALA,EPSS41,NUEVA EPSS,891900438,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL,Capitacion,189922500,
76041,VALLE,ANSERMANUEVO,EPSS37,LA NUEVA EPS S.A.,891900446,HOSPITAL SANTA ANA DE LOS CABALLEROS - ESE EMPRESA SOCIAL DEL ESTADO,Capitacion,57535203,
76041,VALLE,ANSERMANUEVO,EPSS41,NUEVA EPSS,891900446,HOSPITAL SANTA ANA DE LOS CABALLEROS - ESE EMPRESA SOCIAL DEL ESTADO,Capitacion,246263480,
76054,VALLE,ARGELIA,EPSS37,LA NUEVA EPS S.A.,891901101,E.S.E. HOSPITAL PIO XII EMPRESA SOCIAL DEL ESTADO,Capitacion,9030375,
76054,VALLE,ARGELIA,EPSS41,NUEVA EPSS,891901101,E.S.E. HOSPITAL PIO XII EMPRESA SOCIAL DEL ESTADO,Capitacion,25486875,
76054,VALLE,ARGELIA,ESS024,COOSALUD,891901101,E.S.E. HOSPITAL PIO XII EMPRESA SOCIAL DEL ESTADO,Capitacion,79173380,
76100,VALLE,BOLIVAR,EPSI03,AIC,891900414,E.S.E. HOSPITAL SANTA ANA,Capitacion,33653951,
76109,VALLE,BUENAVENTURA,EPSS12,COMFENALCO VALLE E.P.S.,901023779,IPS MANANTIAL DE VIDA,Capitacion,91361205,
76109,VALLE,BUENAVENTURA,EPSS12,COMFENALCO VALLE E.P.S.,901315779,IPS UNIDAD MENTAL DEL PACIFICO ZOMA S.A.S,Capitacion,5840865,
76109,VALLE,BUENAVENTURA,ESS024,COOSALUD,800155000,HOSPITAL SAN AGUSTIN EMPRESA SOCIAL DEL ESTADO,Capitacion,151559916,
76109,VALLE,BUENAVENTURA,ESS024,COOSALUD,835000972,HOSPITAL LUIS ABLANQUE DE LA PLATA EMPRESA SOCIAL DEL ESTADO,Capitacion,1031283862,
76111,VALLE,BUGA,EPSS10,EPS SURA,890303208,CAJA DE COMPENSACIÓN FAMILIAR DEL VALLE DEL CAUCA - COMFAMILIAR ANDI,Capitacion,69684568,
76111,VALLE,BUGA,EPSS37,LA NUEVA EPS S.A.,815001140,E.S.E. HOSPITAL DIVINO NIÑO EMPRESA SOCIAL DEL ESTADO,Capitacion,78008400,
76111,VALLE,BUGA,EPSS41,NUEVA EPSS,815001140,E.S.E. HOSPITAL DIVINO NIÑO EMPRESA SOCIAL DEL ESTADO,Capitacion,149212734,
76122,VALLE,CAICEDONIA,EPSS37,LA NUEVA EPS S.A.,891900356,E.S.E. HOSPITAL SANTANDER EMPRESA SOCIAL DEL ESTADO,Capitacion,45910944,
76122,VALLE,CAICEDONIA,EPSS41,NUEVA EPSS,891900356,E.S.E. HOSPITAL SANTANDER EMPRESA SOCIAL DEL ESTADO,Capitacion,184469760,
76126,VALLE,CALIMA,EPSS37,LA NUEVA EPS S.A.,890312380,ESE HOSPITAL SAN JORGE,Capitacion,32663480,
76126,VALLE,CALIMA,EPSS41,NUEVA EPSS,890312380,ESE HOSPITAL SAN JORGE,Capitacion,106300968,
76130,VALLE,CANDELARIA,EPSS37,LA NUEVA EPS S.A.,891380184,E.S.E. HOSPITAL LOCAL CANDELARIA VALLE EMPRESA SOCIAL DEL ESTADO,Capitacion,42041106,
76130,VALLE,CANDELARIA,EPSS41,NUEVA EPSS,891380184,E.S.E. HOSPITAL LOCAL CANDELARIA VALLE EMPRESA SOCIAL DEL ESTADO,Capitacion,38866068,
76147,VALLE,CARTAGO,EPSS37,LA NUEVA EPS S.A.,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,Capitacion,45657847,
76147,VALLE,CARTAGO,EPSS37,LA NUEVA EPS S.A.,836000386,I.P.S. DEL MUNICIPIO DE CARTAGO EMPRESA SOCIAL DEL ESTADO,Capitacion,20010420,
76147,VALLE,CARTAGO,EPSS41,NUEVA EPSS,836000386,I.P.S. DEL MUNICIPIO DE CARTAGO EMPRESA SOCIAL DEL ESTADO,Capitacion,227112416,
76147,VALLE,CARTAGO,ESS024,COOSALUD,836000386,I.P.S. DEL MUNICIPIO DE CARTAGO EMPRESA SOCIAL DEL ESTADO,Capitacion,1194494050,
