DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO 
FEBRERO 2023",OBSERVACIÓN
70204,SUCRE,COLOSO,CCF033,EPS FAMILIAR DE COLOMBIA,900206237,E.S.E CENTRO DE SALUD COLOSO,15003000,
70204,SUCRE,COLOSO,ESS207,MUTUAL SER,900206237,E.S.E CENTRO DE SALUD COLOSO,94855795,
70215,SUCRE,COROZAL,CCF033,EPS FAMILIAR DE COLOMBIA,823000878,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,71126000,
70215,SUCRE,COROZAL,CCF055,CAJACOPI,823000878,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,40748181,
70215,SUCRE,COROZAL,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,4497493,
70215,SUCRE,COROZAL,CCF055,CAJACOPI,900460322,NUEVA CLÍNICA COROZAL S.A.S,8319253,
70215,SUCRE,COROZAL,EPSS37,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,6438333,
70215,SUCRE,COROZAL,EPSS41,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,4610100,
70215,SUCRE,COROZAL,ESS024,COOSALUD,823000878,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,13075011,
70215,SUCRE,COROZAL,ESS207,MUTUAL SER,823000878,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,371934172,
70215,SUCRE,COROZAL,ESS207,MUTUAL SER,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,38996022,
70221,SUCRE,COVEÑAS,CCF033,EPS FAMILIAR DE COLOMBIA,900324225,"SOCIEDAD PARA LA ATENCION MEDICA E IMAGENES DIAGNOSTICAS SAS ""SOMID SAS """,29869000,
70221,SUCRE,COVEÑAS,CCF055,CAJACOPI,900119472,IPS TOLUSALUD LTDA,38613136,
70221,SUCRE,COVEÑAS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2685683,
70221,SUCRE,COVEÑAS,EPSS37,NUEVA EPS,900119472,IPS TOLUSALUD LTDA,9011932,
70230,SUCRE,CHALAN,ESS207,MUTUAL SER,900355031,IPS INTEGRAL FUTURO LIMITADA,74645387,
70233,SUCRE,EL ROBLE,CCF033,EPS FAMILIAR DE COLOMBIA,900205773,E.S.E CENTRO DE SALUD EL ROBLE,78530000,
70233,SUCRE,EL ROBLE,CCF033,EPS FAMILIAR DE COLOMBIA,900208676,ESE HOSPITAL SANTIAGO DE TOLU,41254000,
70233,SUCRE,EL ROBLE,EPSS37,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,1041756,
70233,SUCRE,EL ROBLE,EPSS41,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,168160,
70233,SUCRE,EL ROBLE,ESS024,COOSALUD,900205773,E.S.E CENTRO DE SALUD EL ROBLE,16616391,
70235,SUCRE,GALERAS,CCF033,EPS FAMILIAR DE COLOMBIA,823001901,E.S.E CENTRO DE SALUD INMACULADA CONCEPCION DE GALERAS SUCRE,63175000,
70235,SUCRE,GALERAS,CCF055,CAJACOPI,823001901,E.S.E CENTRO DE SALUD INMACULADA CONCEPCION DE GALERAS SUCRE,19834029,
70235,SUCRE,GALERAS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1390389,
70235,SUCRE,GALERAS,ESS207,MUTUAL SER,823001901,E.S.E CENTRO DE SALUD INMACULADA CONCEPCION DE GALERAS SUCRE,90291874,
70235,SUCRE,GALERAS,ESS207,MUTUAL SER,900349607,SOCIEDAD MEDICA MARIA AUXILIADORA SAS,6466884,
70265,SUCRE,GUARANDA,CCF033,EPS FAMILIAR DE COLOMBIA,823003985,ESE CENTRO DE SALUD DE GUARANDA,16326000,
70265,SUCRE,GUARANDA,CCF055,CAJACOPI,823003985,ESE CENTRO DE SALUD DE GUARANDA,70166529,
70265,SUCRE,GUARANDA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,5127122,
70265,SUCRE,GUARANDA,EPSS37,NUEVA EPS,823003985,ESE CENTRO DE SALUD DE GUARANDA,2240304,
70265,SUCRE,GUARANDA,EPSS41,NUEVA EPS,823003985,ESE CENTRO DE SALUD DE GUARANDA,76458860,
70265,SUCRE,GUARANDA,ESS024,COOSALUD,823003985,ESE CENTRO DE SALUD DE GUARANDA,73945593,
70400,SUCRE,LA UNION,CCF055,CAJACOPI,900008025,HOSPITAL LA UNION EMPRESA SOCIAL DEL ESTADO,16190165,
70400,SUCRE,LA UNION,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1134133,
70400,SUCRE,LA UNION,EPSS37,NUEVA EPS,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE LIMITADA,62426,
70400,SUCRE,LA UNION,EPSS37,NUEVA EPS,900008025,HOSPITAL LA UNION EMPRESA SOCIAL DEL ESTADO,1549184,
70400,SUCRE,LA UNION,EPSS41,NUEVA EPS,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE LIMITADA,1118866,
70400,SUCRE,LA UNION,EPSS41,NUEVA EPS,900008025,HOSPITAL LA UNION EMPRESA SOCIAL DEL ESTADO,24669729,
70400,SUCRE,LA UNION,ESS024,COOSALUD,900008025,HOSPITAL LA UNION EMPRESA SOCIAL DEL ESTADO,7812910,
70400,SUCRE,LA UNION,ESS207,MUTUAL SER,823005326,IPS SERVIMED SAS,1291415,
70400,SUCRE,LA UNION,ESS207,MUTUAL SER,900008025,HOSPITAL LA UNION EMPRESA SOCIAL DEL ESTADO,119621046,
70418,SUCRE,LOS PALMITOS,CCF033,EPS FAMILIAR DE COLOMBIA,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,55234000,
70418,SUCRE,LOS PALMITOS,CCF055,CAJACOPI,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,3173905,
70418,SUCRE,LOS PALMITOS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,198198,
70418,SUCRE,LOS PALMITOS,CCF055,CAJACOPI,900423885,IPS VIDA Y SALUD SAS,447615,
70418,SUCRE,LOS PALMITOS,EPSS37,NUEVA EPS,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,1447419,
70418,SUCRE,LOS PALMITOS,EPSS41,NUEVA EPS,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,51874166,
70418,SUCRE,LOS PALMITOS,ESS207,MUTUAL SER,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,99902710,
70429,SUCRE,MAJAGUAL,CCF055,CAJACOPI,823002044,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,37879744,
70429,SUCRE,MAJAGUAL,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2306304,
70429,SUCRE,MAJAGUAL,EPSS37,NUEVA EPS,823002044,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,10727024,
70429,SUCRE,MAJAGUAL,EPSS41,NUEVA EPS,823002044,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,231797754,
70429,SUCRE,MAJAGUAL,ESS024,COOSALUD,823002044,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,271423604,
70429,SUCRE,MAJAGUAL,ESS024,COOSALUD,900060004,GUACARI IPS INDIGENA S.A.S,117008217,
70429,SUCRE,MAJAGUAL,ESS207,MUTUAL SER,823002044,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,71539798,
70473,SUCRE,MORROA,CCF033,EPS FAMILIAR DE COLOMBIA,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,33235000,
70473,SUCRE,MORROA,CCF055,CAJACOPI,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,13254377,
70473,SUCRE,MORROA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1041040,
70473,SUCRE,MORROA,EPSS37,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,22328,
70473,SUCRE,MORROA,EPSS41,NUEVA EPS,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,14280548,
70473,SUCRE,MORROA,EPSS41,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,618215,
70473,SUCRE,MORROA,ESS024,COOSALUD,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,1764290,
70473,SUCRE,MORROA,ESS207,MUTUAL SER,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,145027382,
70473,SUCRE,MORROA,ESS207,MUTUAL SER,823004095,CENTRO DE REHABILITACION FISIOCENDER LTDA,2196532,
70508,SUCRE,OVEJAS,CCF033,EPS FAMILIAR DE COLOMBIA,823001873,ESE CENTRO DE SALUD DE OVEJAS,37171000,
70508,SUCRE,OVEJAS,CCF033,EPS FAMILIAR DE COLOMBIA,900418304,DISTRIDROGAS IPS MELI SAS,9850000,
70508,SUCRE,OVEJAS,CCF055,CAJACOPI,823001873,ESE CENTRO DE SALUD DE OVEJAS,25252743,
70508,SUCRE,OVEJAS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1799798,
70508,SUCRE,OVEJAS,EPSS37,NUEVA EPS,823000779,ASOCIACION MEDICA HUMANA EMPRESA ASOCIATIVA DE TRABAJO,1183200,
70508,SUCRE,OVEJAS,EPSS37,NUEVA EPS,823001873,ESE CENTRO DE SALUD DE OVEJAS,9852678,
70508,SUCRE,OVEJAS,EPSS41,NUEVA EPS,823001873,ESE CENTRO DE SALUD DE OVEJAS,2587572,
70508,SUCRE,OVEJAS,ESS024,COOSALUD,823001873,ESE CENTRO DE SALUD DE OVEJAS,57554097,
70508,SUCRE,OVEJAS,ESS207,MUTUAL SER,823000779,ASOCIACION MEDICA HUMANA EMPRESA ASOCIATIVA DE TRABAJO,4896305,
70508,SUCRE,OVEJAS,ESS207,MUTUAL SER,823001873,ESE CENTRO DE SALUD DE OVEJAS,165730427,
70508,SUCRE,OVEJAS,ESS207,MUTUAL SER,823005326,IPS SERVIMED SAS,1691094,
70523,SUCRE,PALMITO,CCF033,EPS FAMILIAR DE COLOMBIA,900208755,ESE CENTRO DE SALUD SAN ANTONIO DE PALMITO,69777000,
70523,SUCRE,PALMITO,CCF055,CAJACOPI,900208755,ESE CENTRO DE SALUD SAN ANTONIO DE PALMITO,41258143,
70523,SUCRE,PALMITO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2805803,
70523,SUCRE,PALMITO,EPSS37,NUEVA EPS,900208755,ESE CENTRO DE SALUD SAN ANTONIO DE PALMITO,1804769,
70523,SUCRE,PALMITO,EPSS41,NUEVA EPS,900208755,ESE CENTRO DE SALUD SAN ANTONIO DE PALMITO,69049649,
70670,SUCRE,SAMPUES,CCF033,EPS FAMILIAR DE COLOMBIA,900208532,CENTRO DE SALUD DE SAMPUES (SUCRE) EMPRESA SOCIAL DEL ESTADO,136790000,
70670,SUCRE,SAMPUES,CCF055,CAJACOPI,900208532,CENTRO DE SALUD DE SAMPUES (SUCRE) EMPRESA SOCIAL DEL ESTADO,44193772,
70670,SUCRE,SAMPUES,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,4026022,
70670,SUCRE,SAMPUES,CCF055,CAJACOPI,900656493,IPS PUNTO VITAL SAS,5134053,
70670,SUCRE,SAMPUES,EPSS37,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,5153318,
70670,SUCRE,SAMPUES,EPSS41,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,6000736,
70670,SUCRE,SAMPUES,EPSS41,NUEVA EPS,900208532,CENTRO DE SALUD DE SAMPUES (SUCRE) EMPRESA SOCIAL DEL ESTADO,142923400,
70670,SUCRE,SAMPUES,ESS207,MUTUAL SER,900208532,CENTRO DE SALUD DE SAMPUES (SUCRE) EMPRESA SOCIAL DEL ESTADO,200400456,
70670,SUCRE,SAMPUES,ESS207,MUTUAL SER,900561599,CLINICA GENERAL SAMPUES SAS,13421063,
70678,SUCRE,SAN BENITO ABAD,CCF033,EPS FAMILIAR DE COLOMBIA,823002356,HOSPITAL LOCAL SAN BENITO ABAD E.S.E,32053000,
70678,SUCRE,SAN BENITO ABAD,CCF055,CAJACOPI,823002356,HOSPITAL LOCAL SAN BENITO ABAD E.S.E,23062428,
70678,SUCRE,SAN BENITO ABAD,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1650649,
70678,SUCRE,SAN BENITO ABAD,EPSS37,NUEVA EPS,823002356,HOSPITAL LOCAL SAN BENITO ABAD E.S.E,2488925,
70678,SUCRE,SAN BENITO ABAD,EPSS37,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,3519768,
70678,SUCRE,SAN BENITO ABAD,EPSS41,NUEVA EPS,823002356,HOSPITAL LOCAL SAN BENITO ABAD E.S.E,231950645,
70678,SUCRE,SAN BENITO ABAD,ESS024,COOSALUD,823002356,HOSPITAL LOCAL SAN BENITO ABAD E.S.E,48187275,
70702,SUCRE,SAN JUAN DE BETULIA,CCF033,EPS FAMILIAR DE COLOMBIA,900169684,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE BETULIA,28690000,
70702,SUCRE,SAN JUAN DE BETULIA,EPSS37,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,172347,
70702,SUCRE,SAN JUAN DE BETULIA,EPSS41,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,39772,
70702,SUCRE,SAN JUAN DE BETULIA,ESS207,MUTUAL SER,900169684,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE BETULIA,143721700,
70708,SUCRE,SAN MARCOS,CCF033,EPS FAMILIAR DE COLOMBIA,823001035,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,62947000,
70708,SUCRE,SAN MARCOS,CCF033,EPS FAMILIAR DE COLOMBIA,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE LIMITADA,19199000,
70708,SUCRE,SAN MARCOS,CCF033,EPS FAMILIAR DE COLOMBIA,900060004,GUACARI IPS INDIGENA S.A.S,140643000,
70708,SUCRE,SAN MARCOS,CCF055,CAJACOPI,823001035,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,16180244,
70708,SUCRE,SAN MARCOS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1252251,
70708,SUCRE,SAN MARCOS,CCF055,CAJACOPI,900423885,IPS VIDA Y SALUD SAS,2758455,
70708,SUCRE,SAN MARCOS,EPSS37,NUEVA EPS,823001035,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,9800640,
70708,SUCRE,SAN MARCOS,EPSS37,NUEVA EPS,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE LIMITADA,7817656,
70708,SUCRE,SAN MARCOS,EPSS41,NUEVA EPS,823001035,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,135269250,
70708,SUCRE,SAN MARCOS,EPSS41,NUEVA EPS,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE LIMITADA,5453700,
70708,SUCRE,SAN MARCOS,ESS024,COOSALUD,823001035,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,75271352,
70708,SUCRE,SAN MARCOS,ESS024,COOSALUD,900060004,GUACARI IPS INDIGENA S.A.S,186937406,
70708,SUCRE,SAN MARCOS,ESS207,MUTUAL SER,823001035,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,275953288,
70708,SUCRE,SAN MARCOS,ESS207,MUTUAL SER,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE LIMITADA,22197298,
70713,SUCRE,SAN ONOFRE,CCF055,CAJACOPI,823000496,ESE HOSPITAL LOCAL DE SAN ONOFRE,62599764,
70713,SUCRE,SAN ONOFRE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,4173169,
70713,SUCRE,SAN ONOFRE,EPSS37,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,2904238,
70713,SUCRE,SAN ONOFRE,EPSS41,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,752883,
70713,SUCRE,SAN ONOFRE,ESS024,COOSALUD,823000496,ESE HOSPITAL LOCAL DE SAN ONOFRE,258639058,
70713,SUCRE,SAN ONOFRE,ESS024,COOSALUD,900060004,GUACARI IPS INDIGENA S.A.S,163151798,
70713,SUCRE,SAN ONOFRE,ESS207,MUTUAL SER,823000496,ESE HOSPITAL LOCAL DE SAN ONOFRE,291971834,
70713,SUCRE,SAN ONOFRE,ESS207,MUTUAL SER,901176082,MI ATENCION INTEGRAL S.A.S. IPS,12322712,
70717,SUCRE,SAN PEDRO,CCF033,EPS FAMILIAR DE COLOMBIA,823001999,ESE CENTRO DE SALUD SAN PEDRO SUCRE,33340000,
70717,SUCRE,SAN PEDRO,EPSS37,NUEVA EPS,823001999,ESE CENTRO DE SALUD SAN PEDRO SUCRE,4051600,
70717,SUCRE,SAN PEDRO,EPSS41,NUEVA EPS,823001999,ESE CENTRO DE SALUD SAN PEDRO SUCRE,63924000,
70717,SUCRE,SAN PEDRO,ESS024,COOSALUD,823001999,ESE CENTRO DE SALUD SAN PEDRO SUCRE,17329962,
70717,SUCRE,SAN PEDRO,ESS207,MUTUAL SER,823001999,ESE CENTRO DE SALUD SAN PEDRO SUCRE,157145608,
70742,SUCRE,SINCE,CCF033,EPS FAMILIAR DE COLOMBIA,823000624,ESE HOSPITAL LOCAL NUESTRA SEÑORA DEL SOCORRO DE SINCE,32379000,
70742,SUCRE,SINCE,CCF055,CAJACOPI,823000624,ESE HOSPITAL LOCAL NUESTRA SEÑORA DEL SOCORRO DE SINCE,83339792,
70742,SUCRE,SINCE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,5221216,
70742,SUCRE,SINCE,EPSS37,NUEVA EPS,823000624,ESE HOSPITAL LOCAL NUESTRA SEÑORA DEL SOCORRO DE SINCE,1601605,
70742,SUCRE,SINCE,EPSS41,NUEVA EPS,823000624,ESE HOSPITAL LOCAL NUESTRA SEÑORA DEL SOCORRO DE SINCE,115871907,
70742,SUCRE,SINCE,ESS207,MUTUAL SER,823000624,ESE HOSPITAL LOCAL NUESTRA SEÑORA DEL SOCORRO DE SINCE,196877375,
70771,SUCRE,SUCRE,CCF033,EPS FAMILIAR DE COLOMBIA,823000281,HOSPITAL LOCAL SANTA CATALINA DE SENA DE SUCRE-SUCRE E.S.E.,26279000,
70771,SUCRE,SUCRE,CCF055,CAJACOPI,823000281,HOSPITAL LOCAL SANTA CATALINA DE SENA DE SUCRE-SUCRE E.S.E.,25355181,
70771,SUCRE,SUCRE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1494493,
70771,SUCRE,SUCRE,CCF055,CAJACOPI,900423885,IPS VIDA Y SALUD SAS,2967630,
70771,SUCRE,SUCRE,EPSS37,NUEVA EPS,823000281,HOSPITAL LOCAL SANTA CATALINA DE SENA DE SUCRE-SUCRE E.S.E.,3344075,
70771,SUCRE,SUCRE,ESS024,COOSALUD,823000281,HOSPITAL LOCAL SANTA CATALINA DE SENA DE SUCRE-SUCRE E.S.E.,155452936,
70771,SUCRE,SUCRE,ESS207,MUTUAL SER,823000281,HOSPITAL LOCAL SANTA CATALINA DE SENA DE SUCRE-SUCRE E.S.E.,30505392,
70820,SUCRE,TOLU,CCF033,EPS FAMILIAR DE COLOMBIA,900119472,IPS TOLUSALUD LTDA,16920000,
70820,SUCRE,TOLU,CCF055,CAJACOPI,900208676,ESE HOSPITAL SANTIAGO DE TOLU,38160346,
70820,SUCRE,TOLU,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2997995,
70820,SUCRE,TOLU,CCF055,CAJACOPI,900423885,IPS VIDA Y SALUD SAS,6586335,
70820,SUCRE,TOLU,EPSS37,NUEVA EPS,900119472,IPS TOLUSALUD LTDA,3893137,
70820,SUCRE,TOLU,EPSS41,NUEVA EPS,900208676,ESE HOSPITAL SANTIAGO DE TOLU,57972150,
70820,SUCRE,TOLU,ESS024,COOSALUD,900208676,ESE HOSPITAL SANTIAGO DE TOLU,17031228,
70820,SUCRE,TOLU,ESS207,MUTUAL SER,900119472,IPS TOLUSALUD LTDA,89526649,
70820,SUCRE,TOLU,ESS207,MUTUAL SER,900208676,ESE HOSPITAL SANTIAGO DE TOLU,109289452,
70823,SUCRE,TOLUVIEJO,CCF033,EPS FAMILIAR DE COLOMBIA,823000696,CENTRO DE SALUD SAN JOSE DE TOLUVIEJO E.S.E,27596000,
70823,SUCRE,TOLUVIEJO,CCF055,CAJACOPI,823000696,CENTRO DE SALUD SAN JOSE DE TOLUVIEJO E.S.E,26551859,
70823,SUCRE,TOLUVIEJO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2217215,
70823,SUCRE,TOLUVIEJO,EPSS37,NUEVA EPS,900119472,IPS TOLUSALUD LTDA,1561115,
70823,SUCRE,TOLUVIEJO,ESS024,COOSALUD,823000696,CENTRO DE SALUD SAN JOSE DE TOLUVIEJO E.S.E,4430400,
70823,SUCRE,TOLUVIEJO,ESS207,MUTUAL SER,823000696,CENTRO DE SALUD SAN JOSE DE TOLUVIEJO E.S.E,110977225,
70823,SUCRE,TOLUVIEJO,ESS207,MUTUAL SER,900540141,FUNDACIÓN SEMBRANDO FUTURO - SEMFU,4120792,
70823,SUCRE,TOLUVIEJO,ESS207,MUTUAL SER,901027250,ORGANIZACION BON SALUTIS S.A.S.,11683798,
73001,TOLIMA,IBAGUE,EPSI06,PIJAOSALUD,809003590,UNIDAD DE SALUD DE IBAGUE EMPRESA SOCIAL DEL ESTADO,93911131,
73001,TOLIMA,IBAGUE,EPSI06,PIJAOSALUD,809009550,THE WALA IPS INDIGENA PUBLICA,215129317,
73001,TOLIMA,IBAGUE,EPSI06,PIJAOSALUD,900269973,LABORATORIO BIOANALISIS SAS,29483902,
73001,TOLIMA,IBAGUE,EPSI06,PIJAOSALUD,900580962,DISFARMA G.C. S.A.S.,39091070,
73001,TOLIMA,IBAGUE,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,897986414,
73001,TOLIMA,IBAGUE,EPSS02,SALUD TOTAL,800193490,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA NIVEL I DEL MUNICIPIO DE FALAN,31638443,
73001,TOLIMA,IBAGUE,EPSS02,SALUD TOTAL,809002097,HOSPITAL NUESTRA SEÑORA DEL ROSARIO DE CHIQUINQUIRA DEL MUNICIPIO DE COELLO TOLIMA E.S.E,4373609,
73001,TOLIMA,IBAGUE,EPSS02,SALUD TOTAL,809005719,HOSPITAL SAN VICENTE E.S.E,59259988,
73001,TOLIMA,IBAGUE,EPSS02,SALUD TOTAL,813002872,EMPRESA SOCIAL DEL ESTADO SAN SEBASTIAN DE LA PLATA HUILA,39883830,
73001,TOLIMA,IBAGUE,EPSS02,SALUD TOTAL,890700907,HOSPITAL SAN ANTONIO E.S.E.,11832896,
73001,TOLIMA,IBAGUE,EPSS02,SALUD TOTAL,890700967,HOSPITAL SAN JOSE DE ORTEGA,44098160,
73001,TOLIMA,IBAGUE,EPSS02,SALUD TOTAL,890701435,HOSPITAL SANTA LUCIA EMPRESA SOCIAL DEL ESTADO,30187660,
73001,TOLIMA,IBAGUE,EPSS02,SALUD TOTAL,890702476,HOSPITAL LA MILAGROSA EMPRESA SOCIAL DEL ESTADO,15213971,
73001,TOLIMA,IBAGUE,EPSS02,SALUD TOTAL,891180065,ESE HOSPITAL SAN ANTONIO,36586000,
73001,TOLIMA,IBAGUE,EPSS37,NUEVA EPS,809003590,UNIDAD DE SALUD DE IBAGUE EMPRESA SOCIAL DEL ESTADO,58226973,
73001,TOLIMA,IBAGUE,EPSS41,NUEVA EPS,809003590,UNIDAD DE SALUD DE IBAGUE EMPRESA SOCIAL DEL ESTADO,1031549308,
73024,TOLIMA,ALPUJARRA,EPSS41,NUEVA EPS,800025221,E.S.E. HOSPITAL SAN ISIDRO,21990954,
73026,TOLIMA,ALVARADO,ESS062,ASMET SALUD,809003541,"HOSPITAL ""SAN ROQUE"" E.S.E. ALVARADO TOLIMA",54383423,
73026,TOLIMA,ALVARADO,ESS062,ASMET SALUD,901274906,IPS MUTUAL SAS,10042579,
73030,TOLIMA,AMBALEMA,EPSS37,NUEVA EPS,890702408,HOSPITAL SAN ANTONIO E.S.E DE AMBALEMA,1252556,
73030,TOLIMA,AMBALEMA,EPSS41,NUEVA EPS,890702408,HOSPITAL SAN ANTONIO E.S.E DE AMBALEMA,17717075,
73030,TOLIMA,AMBALEMA,ESS062,ASMET SALUD,890702408,HOSPITAL SAN ANTONIO E.S.E DE AMBALEMA,24901955,
73030,TOLIMA,AMBALEMA,ESS062,ASMET SALUD,901274906,IPS MUTUAL SAS,6997654,
73043,TOLIMA,ANZOATEGUI,EPSS41,NUEVA EPS,800163519,HOSPITAL SAN JUAN DE DIOS EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE ANZOATEGUI,16300215,
73043,TOLIMA,ANZOATEGUI,ESS062,ASMET SALUD,800163519,HOSPITAL SAN JUAN DE DIOS EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE ANZOATEGUI,76642520,
73043,TOLIMA,ANZOATEGUI,ESS062,ASMET SALUD,901274906,IPS MUTUAL SAS,20485685,
73055,TOLIMA,GUAYABAL,ESS062,ASMET SALUD,901274906,IPS MUTUAL SAS,4756267,
73067,TOLIMA,ATACO,ESS062,ASMET SALUD,890703266,HOSPITAL NUESTRA SEÑORA DE LOURDES E.S.E.,138678623,
73067,TOLIMA,ATACO,ESS062,ASMET SALUD,901274906,IPS MUTUAL SAS,30276779,
73124,TOLIMA,CAJAMARCA,EPSS37,NUEVA EPS,890701078,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA LUCIA DE CAJAMARCA,2301436,
73124,TOLIMA,CAJAMARCA,EPSS41,NUEVA EPS,890701078,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA LUCIA DE CAJAMARCA,35360647,
73124,TOLIMA,CAJAMARCA,ESS062,ASMET SALUD,890701078,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA LUCIA DE CAJAMARCA,113929232,
73124,TOLIMA,CAJAMARCA,ESS062,ASMET SALUD,901274906,IPS MUTUAL SAS,30002942,
73148,TOLIMA,CARMEN DE APICALA,EPSS37,NUEVA EPS,890702241,HOSPITAL NUESTRA SEÑORA DEL CARMEN EMPRESA SOCIAL DEL ESTADO,1221920,
73148,TOLIMA,CARMEN DE APICALA,EPSS41,NUEVA EPS,890702241,HOSPITAL NUESTRA SEÑORA DEL CARMEN EMPRESA SOCIAL DEL ESTADO,33679170,
73148,TOLIMA,CARMEN DE APICALA,ESS062,ASMET SALUD,890702241,HOSPITAL NUESTRA SEÑORA DEL CARMEN EMPRESA SOCIAL DEL ESTADO,26196336,
73148,TOLIMA,CARMEN DE APICALA,ESS062,ASMET SALUD,901274906,IPS MUTUAL SAS,6289029,
