DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,TOTAL GIRO ENERO 2023,OBSERVACIÓN
68615,SANTANDER,RIONEGRO,ESS024,COOSALUD EPS S.A.,890204360,EMPRESA SOCIAL DEL ESTADO SAN ANTONIO RIONEGRO SANTANDER,155101678,
68655,SANTANDER,SABANA DE TORRES,EPSS37,LA NUEVA EPS S.A.,800064543,E.S.E. HOSPITAL INTEGRADO SABANA DE TORRES,44037973,
68655,SANTANDER,SABANA DE TORRES,EPSS37,LA NUEVA EPS S.A.,800213121,CENTRO CLÍNICO CARVAJAL IPS SAS,21561354,
68655,SANTANDER,SABANA DE TORRES,EPSS37,LA NUEVA EPS S.A.,804017719,COOPERATIVA MULTIACTIVA DE TRABAJADORES SANTANDEREANOS SALUD FAMILIA LTDA,2539350,
68655,SANTANDER,SABANA DE TORRES,EPSS41,NUEVA EPS,800064543,E.S.E. HOSPITAL INTEGRADO SABANA DE TORRES,124453406,
68655,SANTANDER,SABANA DE TORRES,ESS062,ASMET SALUD,800064543,E.S.E. HOSPITAL INTEGRADO SABANA DE TORRES,75645393,
68673,SANTANDER,SAN BENITO,EPSS41,NUEVA EPS,804015069,ESE SAN BENITO,30945275,
68679,SANTANDER,SAN GIL,EPSS37,LA NUEVA EPS S.A.,900066347,E.S.E. HOSPITAL REGIONAL SAN GIL,21534915,
68679,SANTANDER,SAN GIL,EPSS41,NUEVA EPS,900066347,E.S.E. HOSPITAL REGIONAL SAN GIL,196532888,
68689,SANTANDER,SAN VICENTE DE CHUCURI,EPSS37,LA NUEVA EPS S.A.,804016365,E.S.E. HOSPITAL EL CARMEN,8694036,
68689,SANTANDER,SAN VICENTE DE CHUCURI,EPSS37,LA NUEVA EPS S.A.,829002681,SALUD RH LTDA,2342057,
68689,SANTANDER,SAN VICENTE DE CHUCURI,EPSS41,NUEVA EPS,804016365,E.S.E. HOSPITAL EL CARMEN,80324927,
68705,SANTANDER,SANTA BARBARA,EPSS37,LA NUEVA EPS S.A.,804008273,ESE CENTRO DE SALUD SANTA BARBARA,1293020,
68705,SANTANDER,SANTA BARBARA,EPSS41,NUEVA EPS,804008273,ESE CENTRO DE SALUD SANTA BARBARA,18765282,
68720,SANTANDER,SANTA HELENA DEL OPON,ESS024,COOSALUD EPS S.A.,804010718,E.S.E. CENTRO DE SALUD JAIME MICHEL,63872098,
68745,SANTANDER,SIMACOTA,EPSS41,NUEVA EPS,890203887,ESE HOSPITAL INTEGRADO SAN ROQUE,15118960,
68745,SANTANDER,SIMACOTA,ESS024,COOSALUD EPS S.A.,890203887,ESE HOSPITAL INTEGRADO SAN ROQUE,71052154,
68755,SANTANDER,SOCORRO,EPSS37,LA NUEVA EPS S.A.,900190045,ESE HOSPITAL REGIONAL MANUELA BELTRAN,10502156,
68755,SANTANDER,SOCORRO,EPSS41,NUEVA EPS,900190045,ESE HOSPITAL REGIONAL MANUELA BELTRAN,70202528,
68755,SANTANDER,SOCORRO,ESS024,COOSALUD EPS S.A.,900190045,ESE HOSPITAL REGIONAL MANUELA BELTRAN,101743822,
68770,SANTANDER,SUAITA,EPSS37,LA NUEVA EPS S.A.,890203373,ESE HOSPITAL CAICEDO Y FLOREZ,5980054,
68770,SANTANDER,SUAITA,EPSS41,NUEVA EPS,890203373,ESE HOSPITAL CAICEDO Y FLOREZ,53768047,
68773,SANTANDER,SUCRE,ESS024,COOSALUD EPS S.A.,804008746,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SUCRE,94714920,
68780,SANTANDER,SURATA,ESS024,COOSALUD EPS S.A.,804005751,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN SEBASTIAN SURATA,38235288,
68820,SANTANDER,TONA,EPSS41,NUEVA EPS,804005695,ESE. SAN ISIDRO DEL MUNICIPIO DE TONA,12756267,
68855,SANTANDER,VALLE DE SAN JOSE,EPSS37,LA NUEVA EPS S.A.,890205655,ESE HOSPITAL SAN JOSE,4960783,
68855,SANTANDER,VALLE DE SAN JOSE,ESS024,COOSALUD EPS S.A.,890205655,ESE HOSPITAL SAN JOSE,65227822,
68861,SANTANDER,VELEZ,EPSS37,LA NUEVA EPS S.A.,900067136,E.S.E. HOSPITAL REGIONAL DE VELEZ,8046792,
68861,SANTANDER,VELEZ,EPSS41,NUEVA EPS,900067136,E.S.E. HOSPITAL REGIONAL DE VELEZ,108314594,
68872,SANTANDER,VILLANUEVA,EPSS37,LA NUEVA EPS S.A.,804005182,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD CAMILO RUEDA,2412315,
68872,SANTANDER,VILLANUEVA,EPSS41,NUEVA EPS,804005182,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD CAMILO RUEDA,50619332,
68895,SANTANDER,ZAPATOCA,EPSS37,LA NUEVA EPS S.A.,900101736,COOPERATIVA MULTIACTIVA DE SERVICIOS INTEGRALES GESTIONARBIENESTAR,5901310,
68895,SANTANDER,ZAPATOCA,EPSS41,NUEVA EPS,900101736,COOPERATIVA MULTIACTIVA DE SERVICIOS INTEGRALES GESTIONARBIENESTAR,9791911,
70001,SUCRE,SINCELEJO,CCF033,EPS FAMILIAR DE COLOMBIA S.A.S.,823001518,E.S.E UNIDAD DE SALUD SAN FRANCISCO DE ASIS,320447000,
70001,SUCRE,SINCELEJO,CCF033,EPS FAMILIAR DE COLOMBIA S.A.S.,823003836,IPS SALUD A TU LADO SAS,6845000,
70001,SUCRE,SINCELEJO,CCF033,EPS FAMILIAR DE COLOMBIA S.A.S.,900656493,IPS PUNTO VITAL SAS,86731000,
70001,SUCRE,SINCELEJO,CCF033,EPS FAMILIAR DE COLOMBIA S.A.S.,900830345,IPS SALUD PARA SUCRE SAS,2847000,
70001,SUCRE,SINCELEJO,CCF033,EPS FAMILIAR DE COLOMBIA S.A.S.,900943534,DIAGNOSTISALUD S.A.S,9696000,
70001,SUCRE,SINCELEJO,CCF033,EPS FAMILIAR DE COLOMBIA S.A.S.,901349450,COUNTRY SALUD IPS SAS,37212000,
70001,SUCRE,SINCELEJO,CCF033,EPS FAMILIAR DE COLOMBIA S.A.S.,901483168,GHG GLOBAL HEALTH GROUP SAS,304764000,
70001,SUCRE,SINCELEJO,CCF055,CAJACOPI EPS,823001518,E.S.E UNIDAD DE SALUD SAN FRANCISCO DE ASIS,140298372,
70001,SUCRE,SINCELEJO,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,19918872,
70001,SUCRE,SINCELEJO,CCF055,CAJACOPI EPS,900656493,IPS PUNTO VITAL SAS,6964827,
70001,SUCRE,SINCELEJO,CCF055,CAJACOPI EPS,900830345,IPS SALUD PARA SUCRE SAS,17183336,
70001,SUCRE,SINCELEJO,CCF055,CAJACOPI EPS,901203037,HECAR IPS S.A.S,23626080,
70001,SUCRE,SINCELEJO,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,279232292,
70001,SUCRE,SINCELEJO,EPSS02,SALUD TOTAL,823000878,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,32520000,
70001,SUCRE,SINCELEJO,EPSS02,SALUD TOTAL,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,78365700,
70001,SUCRE,SINCELEJO,EPSS02,SALUD TOTAL,900119472,IPS TOLUSALUD LTDA,74242350,
70001,SUCRE,SINCELEJO,EPSS37,LA NUEVA EPS S.A.,823001518,E.S.E UNIDAD DE SALUD SAN FRANCISCO DE ASIS,14944366,
70001,SUCRE,SINCELEJO,EPSS41,NUEVA EPS,823001518,E.S.E UNIDAD DE SALUD SAN FRANCISCO DE ASIS,411920436,
70001,SUCRE,SINCELEJO,ESS024,COOSALUD EPS S.A.,823001518,E.S.E UNIDAD DE SALUD SAN FRANCISCO DE ASIS,721904654,
70001,SUCRE,SINCELEJO,ESS207,MUTUAL SER,823001518,E.S.E UNIDAD DE SALUD SAN FRANCISCO DE ASIS,768253813,
70001,SUCRE,SINCELEJO,ESS207,MUTUAL SER,900219120,VIVA 1A IPS SA,40078402,
70110,SUCRE,BUENAVISTA,CCF033,EPS FAMILIAR DE COLOMBIA S.A.S.,823002149,CENTRO DE SALUD SANTA LUCIA E.S.E.,6831000,
70110,SUCRE,BUENAVISTA,EPSS41,NUEVA EPS,823002149,CENTRO DE SALUD SANTA LUCIA E.S.E.,74724990,
70110,SUCRE,BUENAVISTA,ESS207,MUTUAL SER,823002149,CENTRO DE SALUD SANTA LUCIA E.S.E.,29758626,
70124,SUCRE,CAIMITO,CCF055,CAJACOPI EPS,823001943,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE CAIMITO,36726503,
70124,SUCRE,CAIMITO,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2877706,
70124,SUCRE,CAIMITO,EPSS37,LA NUEVA EPS S.A.,823001943,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE CAIMITO,1653888,
70124,SUCRE,CAIMITO,EPSS37,LA NUEVA EPS S.A.,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE LIMITADA,65856,
70124,SUCRE,CAIMITO,EPSS41,NUEVA EPS,823001943,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE CAIMITO,126126188,
70124,SUCRE,CAIMITO,EPSS41,NUEVA EPS,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE LIMITADA,5022206,
70124,SUCRE,CAIMITO,ESS024,COOSALUD EPS S.A.,823001943,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE CAIMITO,25761368,
70204,SUCRE,COLOSO,CCF033,EPS FAMILIAR DE COLOMBIA S.A.S.,900206237,E.S.E CENTRO DE SALUD COLOSO,15044000,
70204,SUCRE,COLOSO,ESS207,MUTUAL SER,900206237,E.S.E CENTRO DE SALUD COLOSO,94482001,
70215,SUCRE,COROZAL,CCF033,EPS FAMILIAR DE COLOMBIA S.A.S.,823000878,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,71287000,
70215,SUCRE,COROZAL,CCF055,CAJACOPI EPS,823000878,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,42244753,
70215,SUCRE,COROZAL,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,5473537,
70215,SUCRE,COROZAL,CCF055,CAJACOPI EPS,900460322,NUEVA CLÍNICA COROZAL S.A.S,8390910,
70215,SUCRE,COROZAL,EPSS37,LA NUEVA EPS S.A.,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,6438333,
70215,SUCRE,COROZAL,EPSS41,NUEVA EPS,823000878,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,97649989,
70215,SUCRE,COROZAL,EPSS41,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,4610100,
70215,SUCRE,COROZAL,ESS024,COOSALUD EPS S.A.,823000878,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,13075011,
70215,SUCRE,COROZAL,ESS207,MUTUAL SER,823000878,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,370010687,
70215,SUCRE,COROZAL,ESS207,MUTUAL SER,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,38754670,
70221,SUCRE,COVEÑAS,CCF033,EPS FAMILIAR DE COLOMBIA S.A.S.,900324225,"SOCIEDAD PARA LA ATENCION MEDICA E IMAGENES DIAGNOSTICAS SAS ""SOMID SAS """,29790000,
70221,SUCRE,COVEÑAS,CCF055,CAJACOPI EPS,900119472,IPS TOLUSALUD LTDA,38711596,
70221,SUCRE,COVEÑAS,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2979525,
70230,SUCRE,CHALAN,ESS207,MUTUAL SER,900355031,IPS INTEGRAL FUTURO LIMITADA,73752511,
70233,SUCRE,EL ROBLE,CCF033,EPS FAMILIAR DE COLOMBIA S.A.S.,900205773,E.S.E CENTRO DE SALUD EL ROBLE,79794000,
70233,SUCRE,EL ROBLE,CCF033,EPS FAMILIAR DE COLOMBIA S.A.S.,900208676,ESE HOSPITAL SANTIAGO DE TOLU,41323000,
70233,SUCRE,EL ROBLE,EPSS37,LA NUEVA EPS S.A.,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,1041756,
70233,SUCRE,EL ROBLE,EPSS41,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,168160,
70233,SUCRE,EL ROBLE,ESS024,COOSALUD EPS S.A.,900205773,E.S.E CENTRO DE SALUD EL ROBLE,16616391,
70235,SUCRE,GALERAS,CCF033,EPS FAMILIAR DE COLOMBIA S.A.S.,823001901,E.S.E CENTRO DE SALUD INMACULADA CONCEPCION DE GALERAS SUCRE,62883000,
70235,SUCRE,GALERAS,CCF055,CAJACOPI EPS,823001901,E.S.E CENTRO DE SALUD INMACULADA CONCEPCION DE GALERAS SUCRE,17063531,
70235,SUCRE,GALERAS,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1423312,
70235,SUCRE,GALERAS,EPSS41,NUEVA EPS,823001901,E.S.E CENTRO DE SALUD INMACULADA CONCEPCION DE GALERAS SUCRE,29419752,
70235,SUCRE,GALERAS,ESS207,MUTUAL SER,823001901,E.S.E CENTRO DE SALUD INMACULADA CONCEPCION DE GALERAS SUCRE,89663396,
70235,SUCRE,GALERAS,ESS207,MUTUAL SER,900349607,SOCIEDAD MEDICA MARIA AUXILIADORA SAS,6302888,
70265,SUCRE,GUARANDA,CCF033,EPS FAMILIAR DE COLOMBIA S.A.S.,823003985,ESE CENTRO DE SALUD DE GUARANDA,15971000,
70265,SUCRE,GUARANDA,CCF033,EPS FAMILIAR DE COLOMBIA S.A.S.,823004881,I.P.S. CLINICA GUARANDA SANA S.A.S.,5543000,
70265,SUCRE,GUARANDA,CCF055,CAJACOPI EPS,823003985,ESE CENTRO DE SALUD DE GUARANDA,67994039,
70265,SUCRE,GUARANDA,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,5535699,
70265,SUCRE,GUARANDA,EPSS37,LA NUEVA EPS S.A.,823003985,ESE CENTRO DE SALUD DE GUARANDA,2240304,
70265,SUCRE,GUARANDA,EPSS41,NUEVA EPS,823003985,ESE CENTRO DE SALUD DE GUARANDA,76458860,
70265,SUCRE,GUARANDA,EPSS41,NUEVA EPS,823004881,I.P.S. CLINICA GUARANDA SANA S.A.S.,4505000,
70265,SUCRE,GUARANDA,ESS024,COOSALUD EPS S.A.,823003985,ESE CENTRO DE SALUD DE GUARANDA,73945593,
70400,SUCRE,LA UNION,CCF055,CAJACOPI EPS,900008025,HOSPITAL LA UNION EMPRESA SOCIAL DEL ESTADO,17116354,
70400,SUCRE,LA UNION,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1152154,
70400,SUCRE,LA UNION,EPSS37,LA NUEVA EPS S.A.,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE LIMITADA,62426,
70400,SUCRE,LA UNION,EPSS37,LA NUEVA EPS S.A.,900008025,HOSPITAL LA UNION EMPRESA SOCIAL DEL ESTADO,1549184,
70400,SUCRE,LA UNION,EPSS41,NUEVA EPS,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE LIMITADA,1118866,
70400,SUCRE,LA UNION,EPSS41,NUEVA EPS,900008025,HOSPITAL LA UNION EMPRESA SOCIAL DEL ESTADO,24669729,
70400,SUCRE,LA UNION,ESS024,COOSALUD EPS S.A.,900008025,HOSPITAL LA UNION EMPRESA SOCIAL DEL ESTADO,7812910,
70400,SUCRE,LA UNION,ESS207,MUTUAL SER,823005326,IPS SERVIMED SAS,1277735,
70400,SUCRE,LA UNION,ESS207,MUTUAL SER,900008025,HOSPITAL LA UNION EMPRESA SOCIAL DEL ESTADO,118354029,
70418,SUCRE,LOS PALMITOS,CCF033,EPS FAMILIAR DE COLOMBIA S.A.S.,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,55270000,
70418,SUCRE,LOS PALMITOS,CCF055,CAJACOPI EPS,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,3201006,
70418,SUCRE,LOS PALMITOS,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,291522,
70418,SUCRE,LOS PALMITOS,CCF055,CAJACOPI EPS,900423885,IPS VIDA Y SALUD SAS,451425,
70418,SUCRE,LOS PALMITOS,EPSS37,LA NUEVA EPS S.A.,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,1447419,
70418,SUCRE,LOS PALMITOS,EPSS41,NUEVA EPS,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,51874166,
70418,SUCRE,LOS PALMITOS,ESS207,MUTUAL SER,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,99383909,
70429,SUCRE,MAJAGUAL,CCF055,CAJACOPI EPS,823002044,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,38225152,
70429,SUCRE,MAJAGUAL,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2806969,
70429,SUCRE,MAJAGUAL,EPSS37,LA NUEVA EPS S.A.,823002044,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,10727024,
70429,SUCRE,MAJAGUAL,EPSS41,NUEVA EPS,823002044,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,231797754,
70429,SUCRE,MAJAGUAL,EPSS41,NUEVA EPS,823004881,I.P.S. CLINICA GUARANDA SANA S.A.S.,13311000,
70429,SUCRE,MAJAGUAL,ESS024,COOSALUD EPS S.A.,823002044,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,234275776,
70429,SUCRE,MAJAGUAL,ESS207,MUTUAL SER,823002044,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,73259221,
70473,SUCRE,MORROA,CCF033,EPS FAMILIAR DE COLOMBIA S.A.S.,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,33654000,
70473,SUCRE,MORROA,CCF055,CAJACOPI EPS,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,14216345,
70473,SUCRE,MORROA,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1200384,
70473,SUCRE,MORROA,EPSS37,LA NUEVA EPS S.A.,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,22328,
70473,SUCRE,MORROA,EPSS41,NUEVA EPS,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,14280548,
70473,SUCRE,MORROA,EPSS41,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,618215,
70473,SUCRE,MORROA,ESS024,COOSALUD EPS S.A.,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,1764290,
70473,SUCRE,MORROA,ESS207,MUTUAL SER,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,144299761,
70473,SUCRE,MORROA,ESS207,MUTUAL SER,823004095,CENTRO DE REHABILITACION FISIOCENDER LTDA,2185511,
70508,SUCRE,OVEJAS,CCF033,EPS FAMILIAR DE COLOMBIA S.A.S.,823001873,ESE CENTRO DE SALUD DE OVEJAS,37211000,
70508,SUCRE,OVEJAS,CCF033,EPS FAMILIAR DE COLOMBIA S.A.S.,900418304,DISTRIDROGAS IPS MELI SAS,9909000,
70508,SUCRE,OVEJAS,CCF055,CAJACOPI EPS,823001873,ESE CENTRO DE SALUD DE OVEJAS,29374360,
70508,SUCRE,OVEJAS,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1980634,
70508,SUCRE,OVEJAS,EPSS37,LA NUEVA EPS S.A.,823000779,ASOCIACION MEDICA HUMANA EMPRESA ASOCIATIVA DE TRABAJO,1183200,
70508,SUCRE,OVEJAS,EPSS37,LA NUEVA EPS S.A.,823001873,ESE CENTRO DE SALUD DE OVEJAS,9852678,
70508,SUCRE,OVEJAS,EPSS41,NUEVA EPS,823001873,ESE CENTRO DE SALUD DE OVEJAS,2587572,
70508,SUCRE,OVEJAS,ESS024,COOSALUD EPS S.A.,823001873,ESE CENTRO DE SALUD DE OVEJAS,53352484,
70508,SUCRE,OVEJAS,ESS207,MUTUAL SER,823000779,ASOCIACION MEDICA HUMANA EMPRESA ASOCIATIVA DE TRABAJO,4409149,
70508,SUCRE,OVEJAS,ESS207,MUTUAL SER,823001873,ESE CENTRO DE SALUD DE OVEJAS,109208629,
70508,SUCRE,OVEJAS,ESS207,MUTUAL SER,823005326,IPS SERVIMED SAS,1671535,
70523,SUCRE,PALMITO,CCF033,EPS FAMILIAR DE COLOMBIA S.A.S.,900208755,ESE CENTRO DE SALUD SAN ANTONIO DE PALMITO,70351000,
70523,SUCRE,PALMITO,CCF055,CAJACOPI EPS,900208755,ESE CENTRO DE SALUD SAN ANTONIO DE PALMITO,41571238,
70523,SUCRE,PALMITO,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,3181018,
70523,SUCRE,PALMITO,EPSS37,LA NUEVA EPS S.A.,900208755,ESE CENTRO DE SALUD SAN ANTONIO DE PALMITO,1804769,
70523,SUCRE,PALMITO,EPSS41,NUEVA EPS,900208755,ESE CENTRO DE SALUD SAN ANTONIO DE PALMITO,69049649,
70670,SUCRE,SAMPUES,CCF033,EPS FAMILIAR DE COLOMBIA S.A.S.,900208532,CENTRO DE SALUD DE SAMPUES (SUCRE) EMPRESA SOCIAL DEL ESTADO,137173000,
70670,SUCRE,SAMPUES,CCF055,CAJACOPI EPS,900208532,CENTRO DE SALUD DE SAMPUES (SUCRE) EMPRESA SOCIAL DEL ESTADO,44296770,
70670,SUCRE,SAMPUES,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,4387832,
70670,SUCRE,SAMPUES,CCF055,CAJACOPI EPS,900656493,IPS PUNTO VITAL SAS,5144907,
70670,SUCRE,SAMPUES,EPSS37,LA NUEVA EPS S.A.,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,5153318,
70670,SUCRE,SAMPUES,EPSS41,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,6000736,
70670,SUCRE,SAMPUES,EPSS41,NUEVA EPS,900208532,CENTRO DE SALUD DE SAMPUES (SUCRE) EMPRESA SOCIAL DEL ESTADO,142923400,
70670,SUCRE,SAMPUES,ESS207,MUTUAL SER,900208532,CENTRO DE SALUD DE SAMPUES (SUCRE) EMPRESA SOCIAL DEL ESTADO,228802745,
70670,SUCRE,SAMPUES,ESS207,MUTUAL SER,900561599,CLINICA GENERAL SAMPUES SAS,12524164,
70678,SUCRE,SAN BENITO ABAD,CCF033,EPS FAMILIAR DE COLOMBIA S.A.S.,823002356,HOSPITAL LOCAL SAN BENITO ABAD E.S.E,31693000,
70678,SUCRE,SAN BENITO ABAD,CCF055,CAJACOPI EPS,823002356,HOSPITAL LOCAL SAN BENITO ABAD E.S.E,26411544,
70678,SUCRE,SAN BENITO ABAD,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2031007,
70678,SUCRE,SAN BENITO ABAD,EPSS37,LA NUEVA EPS S.A.,823002356,HOSPITAL LOCAL SAN BENITO ABAD E.S.E,2488925,
70678,SUCRE,SAN BENITO ABAD,EPSS37,LA NUEVA EPS S.A.,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,3519768,
70678,SUCRE,SAN BENITO ABAD,EPSS41,NUEVA EPS,823002356,HOSPITAL LOCAL SAN BENITO ABAD E.S.E,231950645,
70678,SUCRE,SAN BENITO ABAD,ESS024,COOSALUD EPS S.A.,823002356,HOSPITAL LOCAL SAN BENITO ABAD E.S.E,48187275,
70702,SUCRE,SAN JUAN DE BETULIA,CCF033,EPS FAMILIAR DE COLOMBIA S.A.S.,900169684,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE BETULIA,28875000,
70702,SUCRE,SAN JUAN DE BETULIA,EPSS37,LA NUEVA EPS S.A.,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,172347,
70702,SUCRE,SAN JUAN DE BETULIA,EPSS41,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,39772,
70702,SUCRE,SAN JUAN DE BETULIA,ESS207,MUTUAL SER,900169684,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE BETULIA,142938680,
70708,SUCRE,SAN MARCOS,CCF033,EPS FAMILIAR DE COLOMBIA S.A.S.,823001035,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,62612000,
70708,SUCRE,SAN MARCOS,CCF033,EPS FAMILIAR DE COLOMBIA S.A.S.,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE LIMITADA,19560000,
70708,SUCRE,SAN MARCOS,CCF033,EPS FAMILIAR DE COLOMBIA S.A.S.,900060004,GUACARI IPS INDIGENA S.A.S,143973000,
70708,SUCRE,SAN MARCOS,CCF055,CAJACOPI EPS,823001035,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,16756437,
70708,SUCRE,SAN MARCOS,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1233609,
70708,SUCRE,SAN MARCOS,CCF055,CAJACOPI EPS,900423885,IPS VIDA Y SALUD SAS,2720970,
70708,SUCRE,SAN MARCOS,EPSS37,LA NUEVA EPS S.A.,823001035,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,9800640,
70708,SUCRE,SAN MARCOS,EPSS37,LA NUEVA EPS S.A.,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE LIMITADA,7817656,
70708,SUCRE,SAN MARCOS,EPSS41,NUEVA EPS,823001035,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,135269250,
70708,SUCRE,SAN MARCOS,EPSS41,NUEVA EPS,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE LIMITADA,5453700,
70708,SUCRE,SAN MARCOS,ESS024,COOSALUD EPS S.A.,823001035,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,75271352,
70708,SUCRE,SAN MARCOS,ESS207,MUTUAL SER,823001035,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,275156335,
70708,SUCRE,SAN MARCOS,ESS207,MUTUAL SER,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE LIMITADA,22767149,
70713,SUCRE,SAN ONOFRE,CCF055,CAJACOPI EPS,823000496,ESE HOSPITAL LOCAL DE SAN ONOFRE,65587261,
70713,SUCRE,SAN ONOFRE,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,4894780,
70713,SUCRE,SAN ONOFRE,EPSS37,LA NUEVA EPS S.A.,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,2904238,
70713,SUCRE,SAN ONOFRE,EPSS41,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,752883,
70713,SUCRE,SAN ONOFRE,ESS024,COOSALUD EPS S.A.,823000496,ESE HOSPITAL LOCAL DE SAN ONOFRE,251187882,
70713,SUCRE,SAN ONOFRE,ESS207,MUTUAL SER,823000496,ESE HOSPITAL LOCAL DE SAN ONOFRE,287389698,
70713,SUCRE,SAN ONOFRE,ESS207,MUTUAL SER,901176082,MI ATENCION INTEGRAL S.A.S. IPS,12281801,
