DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,TOTAL GIRO ABRIL 2023,OBSERVACIÓN
76147,VALLE,CARTAGO,EPSS37,NUEVA EPS,836000386,I.P.S. DEL MUNICIPIO DE CARTAGO EMPRESA SOCIAL DEL ESTADO,28089720,
76147,VALLE,CARTAGO,EPSS41,NUEVA EPS,836000386,I.P.S. DEL MUNICIPIO DE CARTAGO EMPRESA SOCIAL DEL ESTADO,165920640,
76147,VALLE,CARTAGO,ESS024,COOSALUD,836000386,I.P.S. DEL MUNICIPIO DE CARTAGO EMPRESA SOCIAL DEL ESTADO,1208965209,
76233,VALLE,DAGUA,EPSS37,NUEVA EPS,890305496,E.S.E. HOSPITAL LOCAL JOSE RUFINO VIVAS EMPRESA SOCIAL DEL ESTADO,62145485,
76233,VALLE,DAGUA,EPSS41,NUEVA EPS,890305496,E.S.E. HOSPITAL LOCAL JOSE RUFINO VIVAS EMPRESA SOCIAL DEL ESTADO,53402391,
76233,VALLE,DAGUA,ESS024,COOSALUD,890305496,E.S.E. HOSPITAL LOCAL JOSE RUFINO VIVAS EMPRESA SOCIAL DEL ESTADO,391278421,
76243,VALLE,EL AGUILA,EPSS37,NUEVA EPS,891901082,HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO,14880504,
76243,VALLE,EL AGUILA,EPSS41,NUEVA EPS,891901082,HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO,7993992,
76243,VALLE,EL AGUILA,ESS024,COOSALUD,891901082,HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO,140823997,
76246,VALLE,EL CAIRO,EPSS37,NUEVA EPS,891900887,E.S.E. HOSPITAL SANTA CATALINA EMPRESA SOCIAL DEL ESTADO,21183000,
76246,VALLE,EL CAIRO,EPSS41,NUEVA EPS,891900887,E.S.E. HOSPITAL SANTA CATALINA EMPRESA SOCIAL DEL ESTADO,3381000,
76246,VALLE,EL CAIRO,ESS024,COOSALUD,891900887,E.S.E. HOSPITAL SANTA CATALINA EMPRESA SOCIAL DEL ESTADO,98256024,
76248,VALLE,EL CERRITO,ESS118,EMSSANAR,891380103,E.S.E. HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO,368415329,
76248,VALLE,EL CERRITO,ESS118,EMSSANAR,900596447,I.P.S. ENSALUD COLOMBIA S.A.S.,12297082,
76250,VALLE,EL DOVIO,EPSI03,A.I.C.,891901296,E.S.E. HOSPITAL SANTA LUCIA EMPRESA SOCIAL DEL ESTADO DE EL DOVIO VALLE,78705863,
76250,VALLE,EL DOVIO,ESS118,EMSSANAR,891901296,E.S.E. HOSPITAL SANTA LUCIA EMPRESA SOCIAL DEL ESTADO DE EL DOVIO VALLE,166295441,
76275,VALLE,FLORIDA,EPSI03,A.I.C.,891380055,EMPRESA SOCIAL DEL ESTADO HOSPITAL BENJAMIN BARNEY GASCA,81925428,
76275,VALLE,FLORIDA,ESS024,COOSALUD,891380055,EMPRESA SOCIAL DEL ESTADO HOSPITAL BENJAMIN BARNEY GASCA,174319775,
76275,VALLE,FLORIDA,ESS118,EMSSANAR,891380055,EMPRESA SOCIAL DEL ESTADO HOSPITAL BENJAMIN BARNEY GASCA,160521754,
76275,VALLE,FLORIDA,ESS118,EMSSANAR,900432887,FARMART LTDA. IPS,23917306,
76306,VALLE,GINEBRA,EPSS37,NUEVA EPS,891380070,E.S.E. HOSPITAL DEL ROSARIO EMPRESA SOCIAL DEL ESTADO,62021716,
76306,VALLE,GINEBRA,ESS118,EMSSANAR,900596447,I.P.S. ENSALUD COLOMBIA S.A.S.,20235680,
76318,VALLE,GUACARI,ESS118,EMSSANAR,891380046,HOSPITAL SAN ROQUE EMPRESA SOCIAL DEL ESTADO,183856915,
76318,VALLE,GUACARI,ESS118,EMSSANAR,900596447,I.P.S. ENSALUD COLOMBIA S.A.S.,33383060,
76364,VALLE,JAMUNDI,EPSI03,A.I.C.,890306950,E.S.E. HOSPITAL PILOTO JAMUNDI EMPRESA SOCIAL DEL ESTADO,41649345,
76364,VALLE,JAMUNDI,EPSS10,SURAMERICANA,805016006,"AMIGOS DE LA SALUD, AMISALUD SAS",34620064,
76364,VALLE,JAMUNDI,EPSS12,COMFENALCO VALLE,900014785,SERVIMEDIC QUIRON S.A.S.,54680638,
76364,VALLE,JAMUNDI,EPSS37,NUEVA EPS,890306950,E.S.E. HOSPITAL PILOTO JAMUNDI EMPRESA SOCIAL DEL ESTADO,49594218,
76364,VALLE,JAMUNDI,EPSS41,NUEVA EPS,890306950,E.S.E. HOSPITAL PILOTO JAMUNDI EMPRESA SOCIAL DEL ESTADO,66525319,
76364,VALLE,JAMUNDI,ESS024,COOSALUD,890306950,E.S.E. HOSPITAL PILOTO JAMUNDI EMPRESA SOCIAL DEL ESTADO,873173291,
76377,VALLE,LA CUMBRE,EPSS37,NUEVA EPS,800160400,E.S.E. HOSPITAL SANTA MARGARITA,98645026,
76377,VALLE,LA CUMBRE,ESS024,COOSALUD,800160400,E.S.E. HOSPITAL SANTA MARGARITA,43527656,
76400,VALLE,LA UNION,EPSS37,NUEVA EPS,891900367,HOSPITAL GONZALO CONTRERAS EMPRESA SOCIAL DEL ESTADO,132603973,
76400,VALLE,LA UNION,EPSS41,NUEVA EPS,891900367,HOSPITAL GONZALO CONTRERAS EMPRESA SOCIAL DEL ESTADO,106612718,
76400,VALLE,LA UNION,ESS024,COOSALUD,891900367,HOSPITAL GONZALO CONTRERAS EMPRESA SOCIAL DEL ESTADO,237954459,
76403,VALLE,LA VICTORIA,ESS024,COOSALUD,891900481,E.S.E. HOSPITAL NUESTRA SEÑORA DE LOS SANTOS,149742805,
76497,VALLE,OBANDO,EPSS37,NUEVA EPS,891901041,E.S.E. HOSPITAL LOCAL DE OBANDO EMPRESA SOCIAL DEL ESTADO,129013361,
76497,VALLE,OBANDO,EPSS41,NUEVA EPS,891901041,E.S.E. HOSPITAL LOCAL DE OBANDO EMPRESA SOCIAL DEL ESTADO,19561593,
76520,VALLE,PALMIRA,EPSS12,COMFENALCO VALLE,900699086,CHRISTUS SINERGIA CLINICA PALMA REAL S.A.S.,134945583,
76520,VALLE,PALMIRA,EPSS37,NUEVA EPS,815000316,E.S.E. HOSPITAL RAUL OREJUELA BUENO,124342141,
76520,VALLE,PALMIRA,EPSS41,NUEVA EPS,815000316,E.S.E. HOSPITAL RAUL OREJUELA BUENO,92045481,
76520,VALLE,PALMIRA,ESS024,COOSALUD,815000316,E.S.E. HOSPITAL RAUL OREJUELA BUENO,32170876,
76520,VALLE,PALMIRA,ESS118,EMSSANAR,815000316,E.S.E. HOSPITAL RAUL OREJUELA BUENO,2050198677,
76520,VALLE,PALMIRA,ESS118,EMSSANAR,900596447,I.P.S. ENSALUD COLOMBIA S.A.S.,335003305,
76563,VALLE,PRADERA,ESS118,EMSSANAR,891301121,E.S.E. HOSPITAL SAN ROQUE EMPRESA SOCIAL DEL ESTADO,403020566,
76563,VALLE,PRADERA,ESS118,EMSSANAR,900596447,I.P.S. ENSALUD COLOMBIA S.A.S.,16007361,
76606,VALLE,RESTREPO,EPSS37,NUEVA EPS,891901745,E.S.E. HOSPITAL SAN JOSE EMPRESA SOCIAL DEL ESTADO,143538034,
76606,VALLE,RESTREPO,ESS118,EMSSANAR,891901745,E.S.E. HOSPITAL SAN JOSE EMPRESA SOCIAL DEL ESTADO,66992294,
76606,VALLE,RESTREPO,ESS118,EMSSANAR,900596447,I.P.S. ENSALUD COLOMBIA S.A.S.,12124996,
76616,VALLE,RIOFRIO,EPSS37,NUEVA EPS,891900732,E.S.E. HOSPITAL KENNEDY EMPRESA SOCIAL DEL ESTADO,122217086,
76616,VALLE,RIOFRIO,EPSS41,NUEVA EPS,891900732,E.S.E. HOSPITAL KENNEDY EMPRESA SOCIAL DEL ESTADO,28693393,
76622,VALLE,ROLDANILLO,EPSS37,NUEVA EPS,891900343,HOSPITAL DEPARTAMENTAL SAN ANTONIO DE ROLDANILLO EMPRESA SOCIAL DEL ESTADO,45118639,
76622,VALLE,ROLDANILLO,EPSS41,NUEVA EPS,891900343,HOSPITAL DEPARTAMENTAL SAN ANTONIO DE ROLDANILLO EMPRESA SOCIAL DEL ESTADO,20419984,
76622,VALLE,ROLDANILLO,ESS024,COOSALUD,891900343,HOSPITAL DEPARTAMENTAL SAN ANTONIO DE ROLDANILLO EMPRESA SOCIAL DEL ESTADO,469083795,
76670,VALLE,SAN PEDRO,ESS024,COOSALUD,891301447,E.S.E HOSPITAL LOCAL ULPIANO TASCON QUINTERO,54699426,
76736,VALLE,SEVILLA,EPSS37,NUEVA EPS,821003143,E.S.E. HOSPITAL DEPARTAMENTAL CENTENARIO DE SEVILLA EMPRESA SOCIAL DEL ESTADO (SEDE 0001),101627270,
76736,VALLE,SEVILLA,EPSS41,NUEVA EPS,821003143,E.S.E. HOSPITAL DEPARTAMENTAL CENTENARIO DE SEVILLA EMPRESA SOCIAL DEL ESTADO (SEDE 0001),30879997,
76736,VALLE,SEVILLA,ESS118,EMSSANAR,900596447,I.P.S. ENSALUD COLOMBIA S.A.S.,86287796,
76823,VALLE,TORO,EPSS37,NUEVA EPS,891900361,E.S.E. HOSPITAL LOCAL SANGRADA FAMILIA EMPRESA SOCIAL DEL ESTADO,43518240,
76823,VALLE,TORO,EPSS41,NUEVA EPS,891900361,E.S.E. HOSPITAL LOCAL SANGRADA FAMILIA EMPRESA SOCIAL DEL ESTADO,128163360,
76828,VALLE,TRUJILLO,EPSS37,NUEVA EPS,891901123,E.S.E. HOSPITAL LOCAL SANTA CRUZ EMPRES SOCIAL DEL ESTADO,145304808,
76828,VALLE,TRUJILLO,EPSS41,NUEVA EPS,891901123,E.S.E. HOSPITAL LOCAL SANTA CRUZ EMPRES SOCIAL DEL ESTADO,29025832,
76834,VALLE,TULUA,EPSS37,NUEVA EPS,821000831,EMPRESA SOCIAL DEL ESTADO HOSPITAL RUBEN CRUZ VELEZ,323767619,
76834,VALLE,TULUA,EPSS41,NUEVA EPS,821000831,EMPRESA SOCIAL DEL ESTADO HOSPITAL RUBEN CRUZ VELEZ,146933384,
76834,VALLE,TULUA,ESS118,EMSSANAR,821000831,EMPRESA SOCIAL DEL ESTADO HOSPITAL RUBEN CRUZ VELEZ,1313405111,
76834,VALLE,TULUA,ESS118,EMSSANAR,900432887,FARMART LTDA. IPS,138918605,
76845,VALLE,ULLOA,EPSS37,NUEVA EPS,891902036,HOSPITAL LOCAL PEDRO SAENZ DIAZ EMPRESA SOCIAL DEL ESTADO,15675363,
76845,VALLE,ULLOA,ESS024,COOSALUD,891902036,HOSPITAL LOCAL PEDRO SAENZ DIAZ EMPRESA SOCIAL DEL ESTADO,40181681,
76863,VALLE,VERSALLES,ESS118,EMSSANAR,891901061,HOSPITAL HENRY VALENCIA OROZCO E.S.E,119412895,
76869,VALLE,VIJES,ESS024,COOSALUD,890307040,HOSPITAL FRANCINETH SANCHEZ HURTADO EMPRESA SOCIAL DEL ESTADO,134425225,
76890,VALLE,YOTOCO,ESS118,EMSSANAR,900596447,I.P.S. ENSALUD COLOMBIA S.A.S.,26793984,
76892,VALLE,YUMBO,EPSS10,SURAMERICANA,900710318,SUMEDICA IPS S.A.S,1541313,
76892,VALLE,YUMBO,ESS024,COOSALUD,800030924,E.S.E. HOSPITAL LA BUENA ESPERANZA,49267781,
76895,VALLE,ZARZAL,ESS024,COOSALUD,891900441,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE ZARZAL E.S.E.,154293020,
76895,VALLE,ZARZAL,ESS118,EMSSANAR,900596447,I.P.S. ENSALUD COLOMBIA S.A.S.,59825369,
81001,ARAUCA,ARAUCA,EPSS37,NUEVA EPS,834001482,EMPRESA SOCIAL DEL ESTADO JAIME ALVARADO Y CASTILLA,15984465,
81001,ARAUCA,ARAUCA,EPSS37,NUEVA EPS,900057926,MEDICINA Y TECNOLOGIA EN SALUD S.A.S,60958880,
81001,ARAUCA,ARAUCA,EPSS41,NUEVA EPS,834001482,EMPRESA SOCIAL DEL ESTADO JAIME ALVARADO Y CASTILLA,574752801,
81001,ARAUCA,ARAUCA,EPSS41,NUEVA EPS,900115642,RAYOS X E IMAGENES DIAGNOSTICAS RADIOSALUD S.A.S,25569235,
81001,ARAUCA,ARAUCA,ESS024,COOSALUD,834001482,EMPRESA SOCIAL DEL ESTADO JAIME ALVARADO Y CASTILLA,101208077,
81001,ARAUCA,ARAUCA,ESS024,COOSALUD,900765005,IPSI SIKUASO,148016892,
81065,ARAUCA,ARAUQUITA,EPSS37,NUEVA EPS,900011833,IPS UNIDAD MEDICA SANTANA S.A.S,9859383,
81065,ARAUCA,ARAUQUITA,EPSS37,NUEVA EPS,900034131,ESE MORENO Y CLAVIJO,14358393,
81065,ARAUCA,ARAUQUITA,EPSS41,NUEVA EPS,900034131,ESE MORENO Y CLAVIJO,442867236,
81065,ARAUCA,ARAUQUITA,ESS024,COOSALUD,900034131,ESE MORENO Y CLAVIJO,108175261,
81065,ARAUCA,ARAUQUITA,ESS024,COOSALUD,900765005,IPSI SIKUASO,32700000,
81220,ARAUCA,CRAVO NORTE,EPSS37,NUEVA EPS,900034131,ESE MORENO Y CLAVIJO,300237,
81220,ARAUCA,CRAVO NORTE,EPSS41,NUEVA EPS,900034131,ESE MORENO Y CLAVIJO,6781824,
81300,ARAUCA,FORTUL,EPSS37,NUEVA EPS,900034131,ESE MORENO Y CLAVIJO,5368944,
81300,ARAUCA,FORTUL,EPSS41,NUEVA EPS,900034131,ESE MORENO Y CLAVIJO,253929858,
81591,ARAUCA,PUERTO RONDON,EPSS37,NUEVA EPS,900034131,ESE MORENO Y CLAVIJO,971355,
81591,ARAUCA,PUERTO RONDON,EPSS41,NUEVA EPS,900034131,ESE MORENO Y CLAVIJO,8335992,
81736,ARAUCA,SARAVENA,EPSS37,NUEVA EPS,800231215,HOSPITAL DEL SARARE ESE,25532640,
81736,ARAUCA,SARAVENA,EPSS37,NUEVA EPS,900057926,MEDICINA Y TECNOLOGIA EN SALUD S.A.S,20514320,
81736,ARAUCA,SARAVENA,EPSS41,NUEVA EPS,800231215,HOSPITAL DEL SARARE ESE,703725659,
81736,ARAUCA,SARAVENA,ESS024,COOSALUD,800231215,HOSPITAL DEL SARARE ESE,238857457,
81736,ARAUCA,SARAVENA,ESS024,COOSALUD,900765005,IPSI SIKUASO,73912500,
81794,ARAUCA,TAME,EPSS37,NUEVA EPS,900034131,ESE MORENO Y CLAVIJO,16053849,
81794,ARAUCA,TAME,EPSS37,NUEVA EPS,900057926,MEDICINA Y TECNOLOGIA EN SALUD S.A.S,20454720,
81794,ARAUCA,TAME,EPSS41,NUEVA EPS,900034131,ESE MORENO Y CLAVIJO,445851945,
81794,ARAUCA,TAME,ESS024,COOSALUD,900765005,IPSI SIKUASO,76463484,
85001,CASANARE,YOPAL,EPS025,CAPRESOCA,800234796,INSTITUTO DE FRACTURAS S.A.S,5434380,
85001,CASANARE,YOPAL,EPS025,CAPRESOCA,822002826,MEJIA CUBIDES Y CIA S. EN C.,1200998,
85001,CASANARE,YOPAL,EPS025,CAPRESOCA,830510566,FACEL LTDA,3396488,
85001,CASANARE,YOPAL,EPS025,CAPRESOCA,832000618,I.P.S SERVICIOS INTEGRALES Y ASISTENCIALES DE SALUD S.A.S,4890943,
85001,CASANARE,YOPAL,EPS025,CAPRESOCA,844003225,EMPRESA SOCIAL DEL ESTADO SALUD YOPAL,991110381,
85001,CASANARE,YOPAL,EPS025,CAPRESOCA,900237356,AVANCEMOS SERVICIOS DE SALUD IPS S.A.S,4890943,
85001,CASANARE,YOPAL,EPS025,CAPRESOCA,900547922,NUEVA IPS OPTICA DEL ORIENTE S.A.S,4193984,
85001,CASANARE,YOPAL,EPS025,CAPRESOCA,900555210,CLINICA ENDOART E.U.,3396488,
85001,CASANARE,YOPAL,EPS025,CAPRESOCA,901225308,BIHOSPHARMA SAS,7825509,
85001,CASANARE,YOPAL,EPS025,CAPRESOCA,901364236,JM CONSULTING HEALTHCARE S.A.S,100536053,
85001,CASANARE,YOPAL,EPSS37,NUEVA EPS,844003225,EMPRESA SOCIAL DEL ESTADO SALUD YOPAL,30264687,
85001,CASANARE,YOPAL,EPSS41,NUEVA EPS,844003225,EMPRESA SOCIAL DEL ESTADO SALUD YOPAL,369946287,
85001,CASANARE,YOPAL,ESS024,COOSALUD,844003225,EMPRESA SOCIAL DEL ESTADO SALUD YOPAL,64146990,
85010,CASANARE,AGUAZUL,EPS025,CAPRESOCA,822002826,MEJIA CUBIDES Y CIA S. EN C.,1545402,
85010,CASANARE,AGUAZUL,EPS025,CAPRESOCA,844001355,HOSPITAL DE AGUAZUL JUAN HERNANDO URREGO EMPRESA SOCIAL DEL ESTADO,280791241,
85010,CASANARE,AGUAZUL,EPS025,CAPRESOCA,901364236,JM CONSULTING HEALTHCARE S.A.S,25873249,
85010,CASANARE,AGUAZUL,EPS025,CAPRESOCA,901464366,IPS MI MEDIC S.A.S,3860009,
85010,CASANARE,AGUAZUL,EPSS37,NUEVA EPS,844001355,HOSPITAL DE AGUAZUL JUAN HERNANDO URREGO EMPRESA SOCIAL DEL ESTADO,9194500,
85010,CASANARE,AGUAZUL,EPSS37,NUEVA EPS,900548557,IPS FAMILY & MEDICAL CASANARE SAS,16100063,
85010,CASANARE,AGUAZUL,EPSS41,NUEVA EPS,844001355,HOSPITAL DE AGUAZUL JUAN HERNANDO URREGO EMPRESA SOCIAL DEL ESTADO,60125000,
85015,CASANARE,CHAMEZA,EPS025,CAPRESOCA,822002826,MEJIA CUBIDES Y CIA S. EN C.,186788,
85015,CASANARE,CHAMEZA,EPS025,CAPRESOCA,844004197,RED SALUD CASANARE E.S.E.,32922688,
85015,CASANARE,CHAMEZA,EPS025,CAPRESOCA,901364236,JM CONSULTING HEALTHCARE S.A.S,3127217,
85015,CASANARE,CHAMEZA,EPSS37,NUEVA EPS,844004197,RED SALUD CASANARE E.S.E.,140399,
85015,CASANARE,CHAMEZA,EPSS41,NUEVA EPS,844004197,RED SALUD CASANARE E.S.E.,320912,
85125,CASANARE,HATO COROZAL,EPS025,CAPRESOCA,844001911,COOPERATIVA MEDICA DE SALUD DEL NORTE DEL CASANARE IPS,4639286,
85125,CASANARE,HATO COROZAL,EPS025,CAPRESOCA,844004197,RED SALUD CASANARE E.S.E.,122233142,
85125,CASANARE,HATO COROZAL,EPS025,CAPRESOCA,901364236,JM CONSULTING HEALTHCARE S.A.S,13939576,
85125,CASANARE,HATO COROZAL,EPSS37,NUEVA EPS,844001911,COOPERATIVA MEDICA DE SALUD DEL NORTE DEL CASANARE IPS,1595580,
85125,CASANARE,HATO COROZAL,EPSS37,NUEVA EPS,844004197,RED SALUD CASANARE E.S.E.,1684788,
85125,CASANARE,HATO COROZAL,EPSS41,NUEVA EPS,844004197,RED SALUD CASANARE E.S.E.,10590096,
85136,CASANARE,LA SALINA,EPS025,CAPRESOCA,844004197,RED SALUD CASANARE E.S.E.,12210074,
85136,CASANARE,LA SALINA,EPS025,CAPRESOCA,901364236,JM CONSULTING HEALTHCARE S.A.S,1266668,
85136,CASANARE,LA SALINA,EPSS41,NUEVA EPS,844004197,RED SALUD CASANARE E.S.E.,160456,
85139,CASANARE,MANI,EPS025,CAPRESOCA,822002826,MEJIA CUBIDES Y CIA S. EN C.,669385,
85139,CASANARE,MANI,EPS025,CAPRESOCA,844004197,RED SALUD CASANARE E.S.E.,108029126,
85139,CASANARE,MANI,EPS025,CAPRESOCA,901364236,JM CONSULTING HEALTHCARE S.A.S,11206896,
85139,CASANARE,MANI,EPSS37,NUEVA EPS,844004197,RED SALUD CASANARE E.S.E.,7280691,
85139,CASANARE,MANI,EPSS37,NUEVA EPS,900548557,IPS FAMILY & MEDICAL CASANARE SAS,16508129,
85139,CASANARE,MANI,EPSS41,NUEVA EPS,844004197,RED SALUD CASANARE E.S.E.,58767010,
85162,CASANARE,MONTERREY,EPS025,CAPRESOCA,822002826,MEJIA CUBIDES Y CIA S. EN C.,1039488,
85162,CASANARE,MONTERREY,EPS025,CAPRESOCA,844000291,CENTRO MEDICO 24 HORAS,5464054,
85162,CASANARE,MONTERREY,EPS025,CAPRESOCA,844004197,RED SALUD CASANARE E.S.E.,160078495,
85162,CASANARE,MONTERREY,EPS025,CAPRESOCA,900342271,NUESTRA I.P.S S.A.S,7392248,
85162,CASANARE,MONTERREY,EPS025,CAPRESOCA,900533353,IPS SALUD Y VIDA DEL LLANO SAS,3527672,
85162,CASANARE,MONTERREY,EPS025,CAPRESOCA,901364236,JM CONSULTING HEALTHCARE S.A.S,17403186,
85162,CASANARE,MONTERREY,EPSS37,NUEVA EPS,844000291,CENTRO MEDICO 24 HORAS,4419212,
85162,CASANARE,MONTERREY,EPSS37,NUEVA EPS,844004197,RED SALUD CASANARE E.S.E.,5034307,
85162,CASANARE,MONTERREY,EPSS41,NUEVA EPS,844004197,RED SALUD CASANARE E.S.E.,7200463,
85225,CASANARE,NUNCHIA,EPS025,CAPRESOCA,844004197,RED SALUD CASANARE E.S.E.,89884596,
85225,CASANARE,NUNCHIA,EPS025,CAPRESOCA,901364236,JM CONSULTING HEALTHCARE S.A.S,9622523,
85225,CASANARE,NUNCHIA,EPSS37,NUEVA EPS,844004197,RED SALUD CASANARE E.S.E.,541539,
85225,CASANARE,NUNCHIA,EPSS41,NUEVA EPS,844004197,RED SALUD CASANARE E.S.E.,20237513,
85230,CASANARE,OROCUE,EPS025,CAPRESOCA,844002789,"COOPERATIVA ESPECIALIZADA EN SALUD DE OROCUÉ ""COOPORO IPS""",6579714,
85230,CASANARE,OROCUE,EPS025,CAPRESOCA,844003225,EMPRESA SOCIAL DEL ESTADO SALUD YOPAL,6817886,
85230,CASANARE,OROCUE,EPS025,CAPRESOCA,844004197,RED SALUD CASANARE E.S.E.,77910129,
85230,CASANARE,OROCUE,EPS025,CAPRESOCA,901364236,JM CONSULTING HEALTHCARE S.A.S,8036073,
85230,CASANARE,OROCUE,EPSS37,NUEVA EPS,844004197,RED SALUD CASANARE E.S.E.,1664731,
85230,CASANARE,OROCUE,EPSS41,NUEVA EPS,844004197,RED SALUD CASANARE E.S.E.,55257035,
85250,CASANARE,PAZ DE ARIPORO,EPS025,CAPRESOCA,822002826,MEJIA CUBIDES Y CIA S. EN C.,1059307,
85250,CASANARE,PAZ DE ARIPORO,EPS025,CAPRESOCA,844001911,COOPERATIVA MEDICA DE SALUD DEL NORTE DEL CASANARE IPS,4235942,
85250,CASANARE,PAZ DE ARIPORO,EPS025,CAPRESOCA,844004197,RED SALUD CASANARE E.S.E.,376279581,
85250,CASANARE,PAZ DE ARIPORO,EPS025,CAPRESOCA,900511559,IPS INTEGRAL CASANARE S.A.S,22691366,
85250,CASANARE,PAZ DE ARIPORO,EPS025,CAPRESOCA,900827186,IPSI CAÑO MOCHUELO DEL RESGUARDO INDIGENA CAÑO MOCHUELO,99118168,
85250,CASANARE,PAZ DE ARIPORO,EPS025,CAPRESOCA,901364236,JM CONSULTING HEALTHCARE S.A.S,44337530,
85250,CASANARE,PAZ DE ARIPORO,EPSS37,NUEVA EPS,844001911,COOPERATIVA MEDICA DE SALUD DEL NORTE DEL CASANARE IPS,13710591,
85250,CASANARE,PAZ DE ARIPORO,EPSS37,NUEVA EPS,844004197,RED SALUD CASANARE E.S.E.,7040007,
85250,CASANARE,PAZ DE ARIPORO,EPSS41,NUEVA EPS,844004197,RED SALUD CASANARE E.S.E.,124854825,
85263,CASANARE,PORE,EPS025,CAPRESOCA,844001911,COOPERATIVA MEDICA DE SALUD DEL NORTE DEL CASANARE IPS,9288972,
85263,CASANARE,PORE,EPS025,CAPRESOCA,844004197,RED SALUD CASANARE E.S.E.,106108344,
85263,CASANARE,PORE,EPS025,CAPRESOCA,901364236,JM CONSULTING HEALTHCARE S.A.S,12170394,
85263,CASANARE,PORE,EPSS37,NUEVA EPS,844001911,COOPERATIVA MEDICA DE SALUD DEL NORTE DEL CASANARE IPS,3874980,
85263,CASANARE,PORE,EPSS37,NUEVA EPS,844004197,RED SALUD CASANARE E.S.E.,3048664,
85263,CASANARE,PORE,EPSS41,NUEVA EPS,844004197,RED SALUD CASANARE E.S.E.,38830352,
85279,CASANARE,RECETOR,EPS025,CAPRESOCA,822002826,MEJIA CUBIDES Y CIA S. EN C.,105425,
85279,CASANARE,RECETOR,EPS025,CAPRESOCA,844004197,RED SALUD CASANARE E.S.E.,18581862,
85279,CASANARE,RECETOR,EPS025,CAPRESOCA,901364236,JM CONSULTING HEALTHCARE S.A.S,1765029,
85279,CASANARE,RECETOR,EPSS37,NUEVA EPS,844004197,RED SALUD CASANARE E.S.E.,120342,
85279,CASANARE,RECETOR,EPSS41,NUEVA EPS,844004197,RED SALUD CASANARE E.S.E.,80228,
85300,CASANARE,SABANALARGA,EPS025,CAPRESOCA,822002826,MEJIA CUBIDES Y CIA S. EN C.,218539,
85300,CASANARE,SABANALARGA,EPS025,CAPRESOCA,844004197,RED SALUD CASANARE E.S.E.,38519106,
85300,CASANARE,SABANALARGA,EPS025,CAPRESOCA,901364236,JM CONSULTING HEALTHCARE S.A.S,3658802,
85300,CASANARE,SABANALARGA,EPSS37,NUEVA EPS,844004197,RED SALUD CASANARE E.S.E.,240684,
85300,CASANARE,SABANALARGA,EPSS41,NUEVA EPS,844004197,RED SALUD CASANARE E.S.E.,922622,
85315,CASANARE,SACAMA,EPS025,CAPRESOCA,844004197,RED SALUD CASANARE E.S.E.,22558612,
85315,CASANARE,SACAMA,EPS025,CAPRESOCA,901364236,JM CONSULTING HEALTHCARE S.A.S,2340221,
85315,CASANARE,SACAMA,EPSS37,NUEVA EPS,844004197,RED SALUD CASANARE E.S.E.,40114,
85315,CASANARE,SACAMA,EPSS41,NUEVA EPS,844004197,RED SALUD CASANARE E.S.E.,902565,
85325,CASANARE,SAN LUIS DE PALENQUE,EPS025,CAPRESOCA,844004197,RED SALUD CASANARE E.S.E.,59909426,
85325,CASANARE,SAN LUIS DE PALENQUE,EPS025,CAPRESOCA,901364236,JM CONSULTING HEALTHCARE S.A.S,6214979,
85325,CASANARE,SAN LUIS DE PALENQUE,EPSS37,NUEVA EPS,844004197,RED SALUD CASANARE E.S.E.,1624617,
85325,CASANARE,SAN LUIS DE PALENQUE,EPSS41,NUEVA EPS,844004197,RED SALUD CASANARE E.S.E.,45729960,
85400,CASANARE,TAMARA,EPS025,CAPRESOCA,844001911,COOPERATIVA MEDICA DE SALUD DEL NORTE DEL CASANARE IPS,2752772,
85400,CASANARE,TAMARA,EPS025,CAPRESOCA,844004197,RED SALUD CASANARE E.S.E.,98181001,
85400,CASANARE,TAMARA,EPS025,CAPRESOCA,901364236,JM CONSULTING HEALTHCARE S.A.S,10185256,
85400,CASANARE,TAMARA,EPSS37,NUEVA EPS,844001911,COOPERATIVA MEDICA DE SALUD DEL NORTE DEL CASANARE IPS,615438,
85400,CASANARE,TAMARA,EPSS37,NUEVA EPS,844004197,RED SALUD CASANARE E.S.E.,601710,
85400,CASANARE,TAMARA,EPSS41,NUEVA EPS,844004197,RED SALUD CASANARE E.S.E.,962736,
85410,CASANARE,TAURAMENA,EPS025,CAPRESOCA,822002826,MEJIA CUBIDES Y CIA S. EN C.,1032790,
85410,CASANARE,TAURAMENA,EPS025,CAPRESOCA,832000532,SERVICIOS MEDICOS DEL CASANARE S.A.S,3299320,
85410,CASANARE,TAURAMENA,EPS025,CAPRESOCA,844001287,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE TAURAMENA,190407471,
85410,CASANARE,TAURAMENA,EPS025,CAPRESOCA,901364236,JM CONSULTING HEALTHCARE S.A.S,17291056,
